UBI	NAICS	OPEN DATE	CLOSE DATE
600622383	561990	null	null
601007294	451120	01/23/1987	12/31/1989
600630797	531311	01/01/1991	03/31/1998
601003092	999990	01/15/1987	OPEN
600613163	811121	02/01/1986	12/31/2012
601046080	999990	02/09/1988	06/30/1992
601026062	999990	05/19/1987	OPEN
601017005	238310	04/01/1987	OPEN
600625891	453998	10/01/1985	09/20/2002
601023345	811310	04/25/1987	12/31/1989
601054247	999990	null	OPEN
600630126	236220	08/01/1986	05/12/2009
601002907	611710	01/01/1987	OPEN
601044606	524210	null	OPEN
601014798	813410	04/01/1989	OPEN
601001809	561730	02/15/1987	09/06/2003
601049414	null	null	OPEN
601039011	221310	06/28/1987	06/28/1987
601010853	453998	02/01/1987	OPEN
601008385	999990	02/12/1987	OPEN
601048410	453998	08/14/1991	08/18/1991
601046249	517210	01/01/1988	11/30/2009
600627522	448310	null	OPEN
600645482	511110	null	OPEN
600631842	113310	08/01/1986	OPEN
601051322	null	null	OPEN
601002679	238220	01/01/1987	OPEN
601047402	561790	01/01/1995	OPEN
601021416	721199	01/01/1987	04/30/1996
601043804	561520	09/01/1987	OPEN
600638355	531210	09/01/1986	OPEN
601051819	null	10/16/1987	OPEN
601001730	999990	01/12/1987	OPEN
600622191	999990	06/01/1986	12/31/1990
601026160	541612	01/01/1987	12/31/2008
600639403	722511	10/01/1986	01/05/1999
601006496	517110	02/08/2000	OPEN
600641986	722511	10/01/1986	OPEN
601001201	812990	10/01/1986	12/31/2004
601005142	999990	02/02/1987	OPEN
600630363	423710	null	09/30/2002
601042294	811490	09/01/1987	02/28/1999
601040768	811490	08/28/1987	08/30/2002
600617326	532230	04/01/1986	null
600624989	541810	08/13/1985	OPEN
600613752	443142	04/01/1986	06/30/1997
600627679	813110	07/01/1986	OPEN
601053185	453930	10/01/1987	OPEN
601061257	null	null	OPEN
601034566	621399	01/01/2002	OPEN
601045660	999990	06/01/1988	06/01/1988
601048265	326299	10/15/1987	OPEN
600631528	811490	04/01/1986	06/30/2003
601049987	null	null	OPEN
601035375	321213	07/27/1987	OPEN
601006907	236115	01/01/1987	12/31/2009
601048880	221310	01/01/1988	OPEN
601052330	999990	10/27/1987	06/30/1990
601058356	238310	12/01/1987	OPEN
601045006	999990	09/10/1987	OPEN
601017723	236118	01/01/1987	OPEN
601047604	237110	09/21/1987	03/08/2001
601024018	999990	05/07/1987	OPEN
601018061	722410	07/06/1987	12/31/1993
601025305	453998	09/25/1993	09/26/1993
601019154	523140	05/01/1987	09/30/2005
600628205	444130	04/01/1986	06/30/1999
601050118	541690	10/07/1987	OPEN
600645642	236220	01/15/1987	12/31/2002
600631256	423460	08/01/1986	OPEN
600635371	713940	07/01/1986	01/31/1999
600609180	999990	12/27/1985	12/27/1985
600634628	561311	null	OPEN
601009324	445299	07/01/1986	12/31/1997
601049126	999990	12/29/1966	OPEN
601061115	541191	01/01/1988	12/31/2001
601058987	238350	null	06/30/1998
601050112	721199	12/01/1987	04/07/2004
601027938	611691	01/01/1988	OPEN
601059978	453998	03/01/2003	05/31/2004
600644414	722410	11/24/1986	null
601042476	541310	07/28/1986	OPEN
601039388	311710	08/10/1987	07/31/2003
601004214	531210	03/01/1987	OPEN
601040435	999990	08/12/1987	08/12/1987
600624560	423450	04/01/1986	OPEN
601058415	451110	12/01/1987	10/31/2004
601004033	441310	01/02/1987	OPEN
600614103	445110	04/01/1986	12/31/1998
601055744	null	11/12/1987	OPEN
600634748	237210	09/01/1986	OPEN
601028070	999990	06/01/1987	OPEN
601000439	624190	01/01/1986	OPEN
601044392	999990	09/04/1987	OPEN
601026096	531320	05/01/1987	12/31/2007
601028382	999990	null	OPEN
600621545	515210	06/18/1986	12/31/1995
601013375	999990	03/04/1987	OPEN
601013799	999990	03/10/1987	06/30/1987
601010302	541720	01/01/1991	08/31/2005
601011932	541712	04/01/1987	12/31/2011
601003297	238210	01/23/1987	12/31/2008
601041461	999990	08/18/1987	OPEN
600641997	421460	05/07/1986	null
601007246	999990	01/20/1987	OPEN
601012967	421810	03/11/1987	12/31/1991
600631138	445110	07/01/1986	08/31/1992
601049549	531110	09/01/1987	11/01/1991
601057447	562111	01/01/1988	null
601044684	999990	09/09/1987	OPEN
601050903	561730	08/01/1987	12/31/2006
601004394	445220	02/01/1987	03/31/2012
600609421	334516	01/01/1986	12/31/2005
601043181	999990	10/01/1987	12/31/1987
600631229	722513	03/03/1997	04/30/2003
601036410	621111	07/01/1987	OPEN
601038228	621210	08/01/1987	OPEN
601012452	null	null	OPEN
601002561	237210	01/01/1989	OPEN
600646210	423850	null	null
601058336	238320	01/01/1988	09/30/2004
601028079	999990	06/01/1987	OPEN
601006539	999990	05/14/1987	05/14/1987
601012298	999990	03/04/1987	OPEN
601004787	531210	01/01/1987	OPEN
601037724	null	null	OPEN
601000233	524210	07/01/2010	OPEN
601021379	999990	04/23/1987	OPEN
600614470	532291	05/01/1985	09/30/2000
601034128	null	null	OPEN
601047064	813410	09/22/2009	OPEN
600610512	999990	09/20/1985	06/30/1987
600631015	442299	07/01/1986	OPEN
600625489	238310	07/01/1986	OPEN
601036550	423430	11/01/1991	09/01/1997
601027375	238150	06/01/1987	12/31/2000
600628961	443142	11/15/1985	OPEN
601008563	999990	09/01/1987	09/30/1988
601034875	999990	07/09/1987	07/12/1987
600612523	541211	01/01/1985	null
601014775	453998	08/28/1993	09/07/1993
600633051	444130	07/01/1986	OPEN
600645386	531110	02/01/2006	OPEN
601027224	561730	07/01/1986	12/31/2012
601028415	611620	07/01/1987	OPEN
601059713	null	12/16/1987	OPEN
601029701	999990	06/10/1987	OPEN
601030644	999990	01/16/1986	OPEN
601026133	445110	06/01/1987	04/30/1998
601017445	722513	06/01/1987	07/23/2000
601009166	561499	11/16/1987	12/31/2003
601027313	null	null	OPEN
601000917	null	null	OPEN
600629369	424720	01/01/1997	07/31/2012
601062017	523920	01/01/2013	OPEN
601038236	624410	07/01/1987	OPEN
601015841	524210	05/01/2007	OPEN
601060275	999990	12/01/1990	OPEN
601049692	238320	10/01/1987	OPEN
601027906	999990	07/01/1987	12/31/1990
601048057	999990	09/29/1987	OPEN
600634207	541430	07/01/1986	12/31/2001
601042957	531210	11/01/1987	01/25/2001
601004754	813110	09/28/1986	09/28/1986
601014362	423840	01/01/1987	OPEN
601051527	541890	06/01/1987	OPEN
601056482	512120	06/01/1987	OPEN
601010129	236115	01/01/1987	12/23/2009
601018247	442110	04/01/1987	08/31/2000
601019436	811111	06/01/1987	07/31/1999
601002909	541110	03/01/1987	OPEN
600624059	621111	06/01/1986	12/31/2002
600631645	531390	01/01/1997	12/31/2012
601004972	531390	01/20/1987	null
601046339	233210	01/01/1989	12/31/1999
601059613	null	12/15/1987	OPEN
601036087	999990	null	OPEN
601019544	423420	01/01/1987	03/31/1991
601029190	999990	06/08/1987	OPEN
601050259	813990	01/01/2010	OPEN
601038269	561510	11/01/1987	OPEN
600627999	722511	07/01/1986	OPEN
601059385	621492	12/01/2012	OPEN
600641614	423840	11/01/1986	OPEN
600630411	238310	09/01/1986	OPEN
600621496	811310	05/01/1986	06/30/2000
601033224	null	01/01/1987	12/31/2004
601060562	999990	12/23/1987	OPEN
601007804	442299	01/01/1987	01/26/2002
600633106	442210	07/01/1986	02/28/2013
600644833	238910	null	12/31/2005
600636264	236115	09/15/1986	04/09/2005
601047987	423910	07/01/1987	OPEN
601026368	541921	06/01/1988	OPEN
601051209	541330	02/20/1990	OPEN
601030787	311119	07/01/1987	09/30/2002
601061638	423450	07/01/1993	OPEN
601051872	423440	11/01/1987	03/31/2004
601019853	999990	04/15/1987	OPEN
600640666	623110	11/01/1986	12/31/2005
601016416	515112	10/09/1986	05/31/1996
600644127	443142	06/02/1986	04/30/1997
601043855	488510	01/01/1988	OPEN
601030148	424460	06/11/1987	05/31/2002
601002533	238310	01/01/1987	OPEN
601025716	236115	06/15/1987	OPEN
600614370	423430	03/01/1986	OPEN
600636735	238210	12/01/1986	12/31/2008
601005567	532420	01/01/1987	12/31/2005
601004728	515112	01/23/1987	12/31/2001
600621398	621399	04/01/1986	07/01/1992
601050421	811111	10/08/1987	OPEN
601024500	999990	05/01/1987	09/30/1988
601026156	238210	05/20/1987	04/09/2005
600646043	813211	10/01/1986	OPEN
601023950	999990	08/13/1990	12/31/1995
601016135	511110	01/01/1987	10/09/2002
601052625	722513	11/11/1987	03/03/1997
601049980	999990	10/12/1987	OPEN
600644734	561790	11/01/1986	10/30/2000
601061644	999990	01/04/1988	OPEN
600617627	423990	null	null
601040701	424720	09/01/1987	11/14/2002
601037782	999990	null	OPEN
601002092	323111	12/24/1986	12/31/1997
600610248	453998	07/01/2002	03/14/2003
601008522	423830	07/01/1988	12/31/1994
601002954	999990	12/10/1986	12/31/1989
601011332	531210	03/16/1987	12/31/2000
600620306	561710	01/01/1986	OPEN
601033450	541110	07/01/1987	OPEN
601007454	315210	07/01/1987	06/14/2002
600634143	453220	null	04/30/2004
601012062	999990	02/26/1987	OPEN
601002136	423940	01/01/1987	OPEN
601042817	531312	null	null
601026274	813410	02/15/1988	OPEN
601061063	333414	01/01/1988	OPEN
600619873	113310	04/01/1986	10/31/2006
601056964	336612	01/01/1988	OPEN
601010110	524210	01/01/1987	04/30/2005
601055094	722511	05/01/2001	04/09/2010
601052399	624310	07/01/1987	OPEN
601041093	541110	08/25/1987	OPEN
601042595	999990	null	OPEN
600624193	623990	null	12/31/2000
601035830	999990	07/16/1987	07/16/1987
601045070	561110	09/11/2003	03/01/2007
601027566	999990	06/28/1987	07/06/1987
601028735	446110	01/01/1987	06/01/2003
601024071	541990	05/01/1987	06/30/1999
601040492	238220	10/01/1987	09/30/2006
601039109	524292	10/01/1987	09/30/2005
601054858	441120	04/01/1988	OPEN
601019937	999990	04/16/1987	OPEN
601043979	711510	09/01/2007	OPEN
601020159	812112	01/01/1991	11/30/2005
600624130	524210	01/01/1986	02/25/2013
601011383	422460	null	12/31/1987
601052901	813410	08/15/1987	OPEN
601027082	523920	01/01/1987	12/31/2007
600611850	238210	03/01/1986	OPEN
601061594	453998	06/28/1998	07/05/1998
601020861	237310	01/01/1989	09/18/2000
600620831	541310	01/01/1986	OPEN
600632763	621111	08/01/1986	06/30/2006
601014022	999990	03/11/1987	OPEN
601035737	999990	07/01/1991	null
601057810	423860	01/01/1988	OPEN
600629025	484121	10/28/2004	OPEN
601011800	561790	null	OPEN
601012490	238210	04/01/1987	OPEN
601030431	999990	06/12/1987	OPEN
601028716	999990	06/04/1987	OPEN
601031219	541330	06/01/1987	OPEN
601011663	999990	02/23/1987	OPEN
601016168	722410	12/15/1995	09/30/2000
601051638	999990	10/15/1987	OPEN
601055901	484122	11/12/1987	OPEN
600623340	621210	11/01/1983	OPEN
600627264	541110	06/01/1986	OPEN
601032765	238320	07/01/1987	02/28/2013
601050424	611710	09/01/2007	12/31/2012
600632639	451211	null	null
600623787	722410	05/14/1986	02/28/1998
600640713	561990	01/01/1995	07/30/2004
600632284	541110	null	12/31/1989
601055027	999990	07/01/1987	OPEN
601037371	561110	12/01/1991	OPEN
601015290	531390	01/01/1988	12/31/2004
601035284	999990	null	07/15/1987
600632371	446199	05/01/1996	12/31/2005
601059905	999990	12/17/1987	OPEN
601057869	444220	12/01/1996	12/31/1996
601041950	813110	08/20/1987	OPEN
601029555	238120	08/01/1987	OPEN
601009127	238910	01/01/1987	OPEN
601040484	621399	09/01/1987	03/15/1998
601012863	999990	03/02/1987	OPEN
600622306	488390	null	null
600641866	531210	11/01/1986	12/31/1991
601036959	441110	09/01/1987	OPEN
601045750	236115	02/01/1988	OPEN
601027406	113310	06/01/1987	03/30/2013
601049322	999990	10/02/1987	OPEN
601061817	522390	null	04/14/1995
601007650	238990	11/01/1986	OPEN
601035406	561520	08/01/1987	OPEN
600646828	561499	01/01/1987	OPEN
600628414	541219	01/01/1985	05/31/2010
600647728	233210	01/01/1987	04/09/2005
600639198	541330	null	OPEN
600626882	811111	04/01/1986	OPEN
601058172	531190	11/01/1987	11/01/1987
600611719	621111	03/01/1986	10/01/2002
601019228	999990	12/27/1984	OPEN
601061811	531210	10/01/1987	12/31/2009
601012959	524210	08/01/1986	03/31/1994
601060539	531390	01/01/1995	05/05/2006
601056791	812990	02/01/1988	OPEN
600628829	541512	null	OPEN
601051284	453920	10/12/1993	10/12/1993
601044067	999990	09/03/1987	OPEN
601039172	453920	03/28/2002	03/28/2002
600609848	446130	01/01/1986	12/31/1998
600628310	423420	08/01/1986	OPEN
601038437	531210	08/17/1987	07/15/1999
601047331	334220	02/01/1987	04/15/2002
600647711	523110	12/01/1986	OPEN
600624270	311811	05/21/1986	04/30/2004
601026913	999990	09/01/1994	OPEN
601022088	424720	06/01/1987	12/31/2002
601024076	999990	05/08/1987	12/31/1989
601046921	813110	09/23/1997	OPEN
601061851	999990	null	OPEN
601047454	999990	08/11/1983	09/30/1988
601029413	236220	01/01/1987	OPEN
601024488	999990	02/01/1995	OPEN
601055785	487210	11/20/1987	OPEN
600647463	541219	null	OPEN
601004304	541350	03/01/1987	02/28/2009
601037857	531390	09/01/1987	OPEN
601055175	524210	01/01/2003	OPEN
601029353	999990	08/21/1987	12/31/1991
601052391	null	10/27/1987	OPEN
600618742	422810	05/10/1986	12/31/1988
601049068	453998	09/20/2002	09/22/2002
601003788	999990	10/06/1992	OPEN
601002593	541519	01/01/1987	OPEN
601032034	493110	07/01/1987	OPEN
601061532	447110	01/01/1988	OPEN
601006060	541110	01/01/1987	12/31/1987
601045291	813410	01/01/2009	12/31/2012
601006646	541611	02/01/1987	12/31/2010
601044543	236115	01/01/1992	OPEN
601028778	813910	08/01/1987	OPEN
601011836	999990	03/04/1987	OPEN
601056502	541410	01/01/1988	08/31/1997
601036775	999990	null	OPEN
601013465	561510	04/01/1987	08/20/1993
601008544	722410	04/01/1986	03/31/1998
601038999	236115	10/01/1987	12/31/2010
601039278	999990	null	OPEN
601036120	999990	07/15/1987	12/31/1988
600642627	522390	03/01/1986	02/18/2005
601011564	541611	null	OPEN
601005081	999990	10/01/1987	10/01/1987
601052781	null	10/28/1987	OPEN
601020624	238910	09/01/2001	12/31/2011
600623039	453220	03/01/1986	12/23/2010
601043227	541110	09/01/1987	12/31/2011
601015012	541110	04/01/1987	OPEN
601037640	444220	01/01/1992	01/01/1992
601025760	336212	05/01/1987	OPEN
601006932	561499	02/02/1987	OPEN
600640483	445299	10/01/1986	03/31/2007
601021156	541211	null	02/25/2013
601049659	332996	12/01/1987	12/31/2008
601039459	445299	04/01/1993	OPEN
601018280	999990	04/03/1987	OPEN
601011950	423390	01/01/1987	OPEN
601008198	999990	01/01/1996	OPEN
601027787	532310	05/29/1987	OPEN
601036277	115112	01/01/1989	12/31/2000
601031196	522292	06/18/1987	07/31/1991
601029525	999990	09/01/1987	OPEN
601001378	519190	01/01/1987	12/31/1998
600624465	321918	02/01/1986	11/30/2009
601000447	722410	11/18/1986	11/30/1995
601058963	487210	06/01/2008	12/31/2011
601048994	442110	10/01/1987	12/31/2005
601034962	813410	07/10/1987	OPEN
601031394	999990	06/19/1987	OPEN
601035218	999990	07/10/1987	OPEN
601038655	999990	12/01/1990	08/15/2008
601053977	561730	01/01/1988	01/01/1988
601061761	447110	12/20/1987	10/31/2007
600631322	423860	05/12/1986	OPEN
601006390	424510	02/01/1987	02/01/1987
601038152	999990	07/30/1987	OPEN
600643821	423690	07/01/1986	11/30/2003
601027765	999990	null	OPEN
600624255	331512	01/01/1986	OPEN
600609032	531320	null	OPEN
600612520	334513	04/01/1986	02/28/2004
600629490	561421	01/01/1998	OPEN
601037818	null	null	OPEN
600637306	621391	10/01/1986	OPEN
601030323	999990	06/12/1987	OPEN
601032616	561520	06/26/1987	OPEN
601003919	423710	01/01/1994	OPEN
601056589	424440	11/23/1987	12/31/2006
601019307	null	null	OPEN
601012828	999990	01/23/1978	OPEN
601054063	423740	11/01/1987	10/09/2004
601058266	114111	01/01/1992	OPEN
601026479	999990	05/21/1987	OPEN
601055403	999990	05/08/1990	05/08/1990
601060193	238990	10/15/1993	OPEN
601021441	541310	01/01/2006	OPEN
601024735	488510	12/01/1986	OPEN
601019396	323111	04/01/1987	06/30/2007
600636989	999990	09/01/1986	null
601004744	454113	01/16/1987	OPEN
601060864	999990	12/17/1987	OPEN
601005950	111332	04/01/1987	04/01/1987
601038131	541410	08/01/1997	01/01/2009
601024087	524298	01/01/1987	02/25/2013
600622325	722511	03/01/1986	08/15/2008
601049983	443142	10/01/1987	11/17/2004
601039856	236118	09/01/1987	04/09/2005
601037088	999990	07/22/1987	OPEN
601043918	441120	09/01/1988	08/31/2012
601028892	999990	06/04/1987	OPEN
601015716	532230	01/20/1983	OPEN
601014866	999990	03/19/1987	OPEN
601005685	531390	12/01/1986	12/31/1990
601006612	561990	01/01/1987	12/31/2004
601023412	236115	03/15/1988	12/31/2006
601001949	999990	01/13/1987	OPEN
600621424	423820	02/01/1986	11/30/2006
601060392	451130	02/15/1988	12/31/2010
601045304	999990	09/14/1987	OPEN
601045159	722410	11/01/1987	02/18/1998
601058950	null	null	OPEN
601033819	999990	10/25/1985	OPEN
600633662	722410	07/01/1986	08/21/2004
601006811	541611	02/15/1987	12/10/2012
601027613	453220	01/01/1987	11/30/1995
601020358	237110	10/12/1992	12/31/2006
601057961	811121	04/01/1986	12/01/2012
601024824	999990	null	OPEN
600631391	722513	07/07/1986	01/06/1999
601044815	447110	10/01/1987	12/31/1999
600617206	713940	04/01/1986	01/31/1991
601006965	999990	06/13/1972	OPEN
601037378	443142	01/01/1988	07/30/2006
601007736	422590	02/06/1987	12/31/1989
600622352	812112	11/10/1985	09/30/1997
600636685	236115	null	12/31/1998
601052584	null	10/22/1987	OPEN
601019009	999990	04/10/1987	OPEN
600618949	541511	null	null
601011235	236115	null	OPEN
601003114	541511	01/01/1987	OPEN
601020890	999990	04/20/1987	OPEN
601004544	238210	01/01/1987	01/28/2003
601011576	531390	null	OPEN
601058596	999990	12/03/1987	OPEN
601002663	453998	10/01/1986	12/31/2011
601030592	611512	06/01/2001	OPEN
601009671	999990	11/17/1976	OPEN
601040719	999990	08/13/1987	OPEN
601043007	441110	10/01/1987	OPEN
601017080	999990	05/01/1987	08/31/1989
600610285	332323	02/01/1986	OPEN
601038859	238220	08/14/1987	OPEN
601052432	212234	01/01/1991	12/31/1993
601030237	722410	12/25/1990	OPEN
601021891	511210	05/18/1987	06/30/2011
601029931	523120	01/01/2001	OPEN
601000580	999990	08/23/1986	01/01/1990
601005139	999990	null	OPEN
601014992	423450	03/19/1987	OPEN
601017017	999990	03/30/1987	OPEN
601029660	999990	06/10/1987	OPEN
600633759	236118	null	null
601025030	999990	01/01/1991	01/30/1991
601013683	444190	04/01/1987	04/15/2002
601027903	999990	05/29/1987	OPEN
600629395	441110	07/01/1986	01/31/2001
601050405	112930	01/01/1986	12/31/1993
600608833	111421	null	OPEN
601032331	236115	07/01/1987	12/31/1997
601043134	621210	09/01/1987	OPEN
601053792	null	null	OPEN
600644541	238320	07/12/1993	OPEN
601042349	421830	01/01/1992	03/31/1993
600620487	561612	05/01/1986	OPEN
601030137	null	null	OPEN
601003390	424910	01/08/1987	OPEN
601025927	424470	05/01/1987	OPEN
601014903	444220	01/01/1987	OPEN
601053033	442291	11/15/1987	08/05/2000
601003090	999990	01/15/1987	OPEN
600620405	561499	01/01/1979	OPEN
601033417	448140	08/01/2008	08/01/2008
601016934	423620	02/20/1998	02/14/2010
601040676	999990	08/12/1987	OPEN
601014817	null	null	OPEN
600639593	443141	07/01/1986	04/30/2011
601015364	999990	03/19/1987	OPEN
601016653	515111	12/01/1986	OPEN
600645268	541330	null	OPEN
601000737	423430	null	05/12/2006
600610983	238210	03/01/1986	OPEN
601004265	811111	01/01/1987	OPEN
601008572	999990	02/13/1987	OPEN
600627519	722511	08/01/1986	09/01/2002
601027463	423110	06/01/1987	OPEN
601010688	522292	07/01/1995	OPEN
600617854	424460	01/01/1986	OPEN
600632604	812921	07/01/1986	OPEN
601049488	481111	10/01/1987	12/31/2007
600622131	812990	01/01/1986	12/31/1992
600647746	452990	null	null
601015778	541990	01/01/1987	OPEN
601035058	321113	07/01/1987	03/31/1999
601033137	541219	07/01/1987	06/30/2009
601044425	421510	01/01/1996	01/01/1996
600619593	441310	04/15/1986	02/17/2009
601037890	524210	08/01/1987	OPEN
600622022	236115	05/09/1986	null
601031603	999990	06/22/1987	OPEN
601051671	999990	10/21/1987	OPEN
601030156	813110	01/01/2004	OPEN
601011945	339999	null	OPEN
601013368	999990	null	OPEN
601038829	238320	07/01/1987	12/31/1998
600641058	445110	10/01/1986	01/31/2005
601014535	999990	08/14/1978	OPEN
601057919	524210	09/01/1991	OPEN
601051238	999990	null	OPEN
601025600	532420	01/01/1988	null
601009533	238910	01/01/1987	12/31/1999
601055394	453310	04/15/1990	12/31/1994
600623646	524210	03/01/1985	OPEN
601034780	999990	07/09/1987	OPEN
601059366	441110	01/01/1988	12/01/2008
601039283	621210	01/01/1987	12/31/2007
600621665	541430	null	OPEN
601049201	541618	01/01/1988	06/30/2012
600638900	238220	10/01/1986	OPEN
600613327	236115	04/01/1986	08/01/1991
600620407	522292	01/01/1986	12/31/2001
601023002	999990	05/04/1987	null
600630461	321999	08/15/1986	05/25/1995
601042710	611620	12/31/1991	OPEN
601014553	812990	04/01/1987	OPEN
600622847	423860	03/03/1986	OPEN
601047086	213115	01/01/1988	OPEN
601029340	621112	null	02/25/2013
600609832	541211	01/01/1986	09/30/1999
601011114	236115	null	OPEN
601042318	541614	03/01/1990	12/31/1998
601048088	621210	null	02/28/2012
601039437	451120	07/01/1987	OPEN
601013402	999990	03/09/1987	OPEN
601011459	423920	null	OPEN
601019949	541330	09/01/1987	12/31/2007
601046934	423910	09/23/1987	OPEN
601036783	488510	04/01/1988	01/02/2005
600630851	813410	10/01/2009	OPEN
600632986	445230	08/15/1986	12/31/1989
600636015	999990	10/01/1986	null
601059900	999990	12/11/1987	OPEN
601038329	423830	08/01/1987	12/31/2008
601055187	541611	null	OPEN
601048068	235110	02/15/1994	04/09/2005
600621612	238220	06/15/1992	OPEN
601048381	541710	null	12/31/1989
601020712	423110	12/10/1997	07/01/2000
601043446	453998	04/22/1998	12/31/2001
601044532	533110	10/30/1998	11/30/2006
601034594	238210	07/01/1987	OPEN
601050545	999990	10/14/1987	OPEN
601034222	541618	07/06/1987	OPEN
601044332	999990	09/04/1987	OPEN
600620748	561510	02/01/1986	OPEN
601002767	621111	10/01/1986	OPEN
601043105	531390	08/26/1987	OPEN
601006318	812310	12/29/1986	12/31/2011
601005215	561499	01/01/1987	12/31/1998
601045959	813910	01/01/2009	OPEN
601016294	541921	03/24/1987	OPEN
601052145	236115	10/01/1987	12/31/2010
600629215	722513	01/01/1986	10/27/1998
600616614	561740	01/01/1986	OPEN
601016393	999990	03/26/1987	OPEN
601024660	541110	04/01/1987	12/31/2005
601018788	424810	05/01/1987	07/09/2004
601030639	999990	null	OPEN
601014266	236115	01/01/1988	04/09/2005
600639757	336413	01/01/2000	12/31/2004
601056501	524210	03/10/1998	OPEN
601003592	999990	01/23/1987	OPEN
601017670	238910	04/22/1977	12/31/2007
600640030	238210	null	OPEN
601039049	444220	01/01/1991	OPEN
601026269	999990	05/20/1987	OPEN
601049426	221310	01/01/1985	OPEN
601024286	523120	06/01/2010	OPEN
601011505	423310	null	OPEN
601052575	518210	01/01/1990	03/01/2002
600617080	422210	04/01/1986	12/31/1991
601055481	999990	01/01/1995	01/01/1995
600613953	423510	02/01/1986	03/31/2007
601018590	999990	08/06/1985	12/31/1989
600614732	233320	01/15/1986	04/01/1988
601011915	621310	07/01/1986	02/28/1997
601038721	null	null	OPEN
601046069	453930	09/01/1987	02/28/2003
601004204	423510	04/01/1987	OPEN
601021059	999990	01/01/1988	01/01/1988
601012344	611519	01/01/1987	OPEN
601036656	541512	07/01/1986	OPEN
601018760	999990	04/08/1987	OPEN
600636467	332312	08/01/1986	OPEN
601038900	541330	08/04/1987	01/31/2006
601010237	238220	null	null
601041796	441228	11/01/1994	OPEN
601002765	522220	02/01/1997	12/31/2009
601058110	999990	11/25/1987	OPEN
601020446	423220	04/01/1987	OPEN
600614734	532490	12/01/1985	OPEN
601055971	999990	07/13/1984	OPEN
601020697	233110	09/01/1987	12/31/1991
600625089	236220	07/01/1986	OPEN
601019288	999990	04/10/1987	OPEN
601052644	721191	11/01/1987	OPEN
600625897	721211	10/01/2002	09/30/2007
601020139	721191	09/01/1991	12/19/1996
600637204	621111	10/01/1986	12/31/2010
601056085	812112	01/01/1988	06/30/2001
601015135	999990	03/20/1987	12/31/1990
601037705	999990	null	OPEN
601042250	531390	07/15/1987	OPEN
600632103	236115	07/01/1986	09/30/2000
601049412	999990	null	OPEN
601001499	541990	01/01/1987	OPEN
601036155	null	null	OPEN
