UBI	NAICS	OPEN DATE	CLOSE DATE
173004133	311513	null	null
173004659	336413	null	OPEN
134002371	238990	null	OPEN
175000800	null	null	OPEN
065010228	423830	null	OPEN
054005922	null	null	OPEN
065009783	484210	null	OPEN
048008528	null	09/01/1968	OPEN
161000046	442299	01/01/2008	12/31/2010
065013031	561510	null	null
044000840	444190	03/01/1964	OPEN
172001924	713940	null	null
048007681	332710	01/01/1965	12/31/2001
148000760	561599	07/01/1968	null
034003849	484210	null	OPEN
141003192	113310	null	OPEN
173005578	238210	null	10/31/2011
172002161	722513	null	null
141000096	484210	null	OPEN
171002606	339930	null	OPEN
145001419	446110	null	null
015000874	null	null	null
042000870	721199	null	OPEN
134002281	424910	null	OPEN
022000386	813410	null	OPEN
173005719	492110	08/26/1968	06/30/2005
069000953	484110	01/03/1967	OPEN
048000160	425120	01/01/1990	OPEN
173003075	null	null	OPEN
113004680	423420	null	12/01/2000
084005104	null	null	09/30/2006
172001582	524128	null	OPEN
153001599	522298	null	null
175000402	813990	null	OPEN
054001451	713910	null	OPEN
153001746	999990	07/01/1969	OPEN
175000582	812310	null	null
044000627	484110	null	OPEN
172001542	115210	null	null
149001616	999990	null	12/31/1984
174001589	813410	null	OPEN
152000470	237210	04/01/1964	OPEN
113003286	453310	null	null
134001388	813410	null	OPEN
171003419	113310	01/01/2010	12/31/2012
053000884	484110	null	12/31/1994
083004728	236115	null	null
084003848	448190	null	null
048008567	325314	01/01/1969	OPEN
071000015	444190	null	OPEN
153001530	238910	07/01/1967	null
065012848	999990	null	null
034000752	813410	null	OPEN
084005124	237110	null	OPEN
083004516	423840	null	null
141005575	321999	null	OPEN
034005628	423610	10/01/1968	OPEN
065009902	522110	null	OPEN
136000408	813410	null	OPEN
174004868	237110	null	12/31/2005
015000731	444220	null	12/31/2008
048007050	452990	null	07/01/1992
044000761	713920	01/01/1974	OPEN
013000344	999990	03/01/1967	12/31/1987
048000968	237990	01/01/1990	OPEN
035001326	339999	null	OPEN
084006081	423850	null	04/30/2002
171004318	453930	null	12/31/1997
134003243	337122	09/01/1968	null
014001016	999990	null	06/30/1988
173004422	423130	02/06/1965	OPEN
113003195	446110	null	06/21/2004
141006586	212311	08/01/1965	OPEN
042000723	null	null	12/31/2005
134000378	813410	null	OPEN
036001986	713950	null	null
062001636	444220	null	08/31/2000
161001620	531120	05/01/1968	OPEN
022000004	448140	null	04/30/2009
084006901	483211	07/01/1969	null
141006906	448310	null	OPEN
171001459	813410	null	OPEN
084001670	531210	null	OPEN
141005588	null	null	OPEN
048004992	237310	null	null
048008115	423850	null	06/20/2011
048008671	453210	null	09/01/2008
144000095	339992	null	04/30/1998
173005745	441222	10/01/1968	OPEN
113003044	453210	null	OPEN
048008195	null	null	null
065000016	null	null	OPEN
134003294	999990	null	10/31/1987
171004362	236210	null	OPEN
034005432	531210	02/24/1967	03/31/1995
065012579	236115	null	04/01/2004
034000293	713910	null	OPEN
134001535	424910	null	OPEN
036003229	524210	07/01/1968	06/30/2004
034005529	531210	05/10/1968	OPEN
141000222	424410	null	OPEN
085000109	813410	null	OPEN
034000807	443141	null	OPEN
113004668	332710	null	OPEN
065009310	441310	null	null
065011525	813410	null	OPEN
153001119	813410	null	OPEN
048003206	813940	null	OPEN
113004395	722410	05/01/1967	OPEN
065008026	492110	null	08/31/2003
174002865	611310	null	OPEN
153001613	221310	null	null
176001349	237310	null	01/31/2006
044000760	713990	null	11/30/1997
176000099	327320	null	OPEN
054004699	713950	null	OPEN
055001310	444190	08/01/1967	OPEN
053000687	238210	null	03/25/2002
034005368	999990	05/04/1967	null
113004239	441310	null	12/31/2003
113004591	999990	null	10/01/1985
171003142	453110	null	04/27/2004
141007249	113310	null	12/31/2008
034003739	237310	null	OPEN
035000515	813410	null	OPEN
111000291	444130	null	null
173004734	442110	null	null
065010338	238210	null	03/31/2006
059000740	321999	08/01/1965	OPEN
048007628	null	null	OPEN
034004601	561440	null	null
065012478	337127	07/01/1967	OPEN
173003168	238910	null	12/31/2012
065012484	722511	07/01/1967	null
061000889	812210	04/01/1965	OPEN
042001207	327320	01/01/1968	OPEN
173005500	722410	04/01/1968	11/30/1997
054006461	null	null	12/31/1990
173005393	null	null	04/30/2008
173005682	113310	null	06/30/2012
091000382	713910	08/02/1964	OPEN
014000703	null	05/01/1994	null
134000980	441310	null	OPEN
132001465	422810	null	09/30/1989
171005121	336413	null	03/31/2006
171004504	327390	null	OPEN
036001985	812220	null	OPEN
048004170	null	null	08/22/2005
048003925	443141	null	null
084005624	441120	null	null
055000085	444220	04/01/2005	OPEN
065011282	233210	05/26/1964	null
048008347	null	01/01/1968	06/30/2011
173004806	447190	03/01/1966	null
042001162	444130	10/01/1966	OPEN
054005780	531320	10/01/1965	OPEN
141003144	null	null	null
136000878	447110	null	OPEN
065013132	453930	null	null
174003373	212321	null	null
062001573	522120	null	OPEN
141004725	453998	null	null
141002993	813410	null	OPEN
171002737	236220	null	OPEN
141000386	423840	null	OPEN
065006207	331511	null	null
148000785	721191	null	null
134002486	999990	null	null
014000485	221310	09/01/1964	null
084005790	452990	null	OPEN
015000943	484110	03/01/1967	OPEN
141000519	812220	null	OPEN
048007676	517410	01/01/1965	09/30/1999
171002800	null	null	OPEN
113004259	238910	null	null
062001657	443141	null	OPEN
034005526	null	05/01/1968	OPEN
101000741	812220	null	OPEN
084004961	999990	null	12/31/1986
065011990	238220	null	null
141006511	484220	null	null
042000002	484110	09/09/1965	OPEN
042001218	813110	null	null
084005622	null	null	OPEN
065010600	237110	null	OPEN
135000936	445110	null	OPEN
048008393	237130	04/22/1968	OPEN
135000978	445120	null	11/30/2006
171003854	531390	null	OPEN
048007720	236220	03/01/1965	OPEN
121000446	444130	null	12/31/1997
036002947	446110	09/01/1966	null
065010930	493110	11/01/1963	OPEN
137000322	null	null	null
153001572	712110	01/01/1968	OPEN
141006809	522320	01/01/1967	09/30/2012
036003329	238220	01/01/1969	null
048001108	813110	null	OPEN
113002928	424490	null	OPEN
153001145	713910	null	OPEN
152000001	517110	null	OPEN
048001369	424910	02/01/1937	OPEN
071001085	621910	null	12/31/2004
084005803	238210	null	OPEN
061000993	531210	null	OPEN
048000715	561499	null	08/01/1994
112000077	424910	null	OPEN
173002747	null	null	12/31/2001
048005732	441320	null	null
171002271	453310	null	OPEN
149001537	532490	01/01/1988	06/30/1994
036003371	332323	04/01/1969	OPEN
065011890	444110	null	08/31/1997
121000652	444220	01/01/1965	01/31/2001
141000128	812210	null	OPEN
145000588	813410	null	OPEN
048000520	524210	null	null
084001248	713910	null	OPEN
048008095	null	01/01/1967	09/30/2007
048007515	442110	04/01/1964	03/31/1999
042001231	233210	null	05/21/2004
121000564	493130	null	12/31/1999
176000364	813110	null	OPEN
172002038	424810	07/01/1967	null
144002639	null	null	null
171003475	442110	null	OPEN
173004317	339920	09/25/1964	OPEN
174004519	236220	null	12/31/1998
048006919	446110	null	04/08/2002
175000571	221122	null	OPEN
134001881	null	null	null
048005182	333241	null	OPEN
134003205	null	null	null
171004497	484230	null	null
054000414	813410	null	OPEN
141007028	238210	null	12/31/2012
113003127	332312	null	OPEN
054005592	624310	08/01/1964	01/08/2008
014000772	446110	null	10/30/2007
053000990	113310	10/01/1996	OPEN
173005184	812310	07/01/1967	09/30/1999
113004244	238210	04/01/1966	OPEN
083004452	517110	null	null
171003336	null	null	OPEN
035000602	813410	null	OPEN
171004959	621420	01/01/1967	OPEN
134003123	null	08/01/1967	OPEN
065008599	999990	null	null
113003775	524210	null	06/30/1997
113002028	238220	null	09/30/2006
022001945	442210	null	12/31/2006
084000074	322130	null	OPEN
171004400	446110	null	OPEN
065013193	327320	null	null
065013177	722513	01/01/1969	OPEN
141002056	713990	null	OPEN
086000286	999990	null	01/01/1982
173005489	332312	null	OPEN
174002536	999990	null	null
041000860	null	null	OPEN
141006972	441120	null	08/31/2000
171000095	311514	null	OPEN
048005494	813910	null	OPEN
144003366	238220	01/01/1967	OPEN
065008907	null	null	null
083004800	212321	null	OPEN
055001414	453930	null	OPEN
014000956	423820	07/01/1966	OPEN
152000583	713910	09/01/1967	OPEN
084005529	238910	null	null
065003864	813410	null	OPEN
034005210	453210	null	OPEN
084005971	562211	08/01/1965	OPEN
144003265	237310	09/01/1965	null
036002531	null	04/01/2013	OPEN
065013291	541330	null	OPEN
054005827	444190	null	OPEN
048008066	442210	07/01/1966	OPEN
048000339	424910	null	OPEN
034003121	423830	null	OPEN
043000259	113310	null	02/25/2013
071000022	424510	null	OPEN
113003212	331221	null	OPEN
065007511	812220	null	OPEN
065010704	335999	null	null
153001495	221310	10/01/1966	OPEN
172002124	238210	null	06/30/1997
134000064	424480	null	null
048003729	493130	null	OPEN
141006940	441228	null	03/28/2009
159000816	444190	null	null
173005934	722410	null	OPEN
042001111	441320	07/01/1965	null
034005372	331491	01/01/1967	04/30/2004
174003846	238990	04/01/1965	12/31/2005
065011895	812990	null	OPEN
153001335	446110	null	12/31/2004
086000769	113310	null	OPEN
034003641	813910	null	OPEN
034005163	451211	null	OPEN
071000308	221122	null	OPEN
153001226	561440	null	OPEN
034003943	238910	null	OPEN
036002768	333318	null	OPEN
084006544	113310	01/01/1968	null
132000698	null	null	OPEN
144001766	333243	null	OPEN
143000529	813990	null	null
065012516	721211	null	OPEN
148000341	722410	null	OPEN
174004104	441310	null	03/31/2005
135000346	441310	null	OPEN
113003371	622110	null	OPEN
065011244	321999	07/01/1964	null
084004864	321920	08/01/1966	OPEN
141005883	236220	null	OPEN
173004633	445110	09/01/1965	null
035001099	423820	null	OPEN
022001113	337121	null	02/06/2010
034004998	711310	01/01/2006	OPEN
121000085	444130	null	null
035000357	812220	02/01/1945	OPEN
065012594	442110	null	null
173006073	722511	null	null
171005237	339950	null	null
061000794	444190	null	null
134001105	561440	null	OPEN
134001271	null	null	11/01/1998
048000390	444220	null	OPEN
054000174	813410	null	OPEN
141007074	541191	null	OPEN
065009077	442110	null	06/30/2009
065007002	238160	null	OPEN
144002826	522120	null	OPEN
065010220	238210	null	OPEN
141004575	311421	null	OPEN
061000765	713950	null	OPEN
113004420	443141	07/01/1967	OPEN
061000842	238210	01/01/1964	OPEN
153001182	null	null	null
134001926	713910	null	null
048007962	561510	06/01/1966	null
015000839	484110	null	OPEN
099000406	238910	null	OPEN
171003860	561510	07/01/1976	OPEN
149000152	424910	null	OPEN
065007614	812210	null	OPEN
065010473	713950	null	OPEN
048008158	327992	04/01/1967	02/28/2002
048006540	444190	null	12/31/2001
062001856	813410	null	OPEN
048008746	424480	08/01/1969	OPEN
041001014	336310	null	OPEN
139001147	813410	null	OPEN
036001542	null	null	OPEN
174003387	238220	null	OPEN
144002166	423840	null	OPEN
065004645	446110	null	OPEN
022001538	624190	null	OPEN
152000543	713990	null	OPEN
042001268	488410	07/01/1969	04/17/2007
065010101	null	null	OPEN
083004160	423820	null	OPEN
153001208	721310	null	OPEN
022001780	null	null	06/30/2003
048005535	531190	null	02/07/2008
161000436	813410	null	OPEN
174003992	237310	null	02/28/1999
053001098	null	null	09/30/2011
174004717	238110	null	OPEN
065007025	333249	null	OPEN
034002492	441222	null	null
113003899	562211	null	OPEN
065011138	711310	null	09/30/2007
111000008	452990	null	OPEN
172000893	444130	null	OPEN
113004178	561440	null	null
132001856	442110	null	OPEN
065007013	236220	null	OPEN
015000962	812210	03/01/1968	OPEN
141006301	441320	null	OPEN
134003257	444190	null	OPEN
176001159	999990	null	12/31/1993
065000809	813410	null	OPEN
054005899	447190	05/01/1966	null
113004709	null	null	null
171001909	813410	null	null
176001258	611620	null	OPEN
054005636	532412	04/01/2000	05/31/2000
034003283	444130	null	OPEN
034004686	423450	null	null
145001064	null	null	OPEN
083000808	813410	null	OPEN
173005442	424410	null	OPEN
048006606	622110	null	OPEN
065011357	453310	null	OPEN
065011896	541430	null	null
065012507	424810	null	10/31/2003
173005177	null	null	OPEN
048008262	522220	07/01/1967	OPEN
173005221	339991	07/01/1967	OPEN
132000276	423120	null	OPEN
145001451	113310	null	null
084006742	999990	null	null
171003886	null	null	OPEN
161001548	443141	null	12/31/1995
138000003	424510	null	OPEN
171004822	235110	null	null
176001499	236118	04/01/1967	04/01/2004
053000783	722513	null	04/30/2002
062001848	531190	10/01/1966	null
151000450	531311	null	09/30/2001
054004433	441120	03/01/1985	OPEN
132001221	713910	null	OPEN
161001524	237210	null	12/31/1993
054005927	445310	null	OPEN
135000802	524210	null	OPEN
065009580	532112	null	null
141006919	441228	null	OPEN
174004072	null	null	07/07/2000
048007166	238210	null	05/03/2006
063000217	517110	null	OPEN
134002659	484210	null	OPEN
036002109	448110	null	null
083001675	221310	null	OPEN
171004164	236115	null	OPEN
134002610	454310	null	05/31/1998
036002708	621491	07/01/1965	03/31/2008
171004419	null	null	null
048007456	445230	null	OPEN
145001198	333911	null	OPEN
036001843	812331	null	OPEN
141006591	484110	null	null
022001960	722513	05/01/1969	OPEN
171003018	454210	null	null
065010194	325510	null	09/30/1997
113003249	424110	null	OPEN
113003058	561440	null	OPEN
141006389	113310	null	12/31/2001
047000009	221310	null	06/30/2010
132002094	null	null	OPEN
054005208	484220	null	OPEN
161001174	713990	null	OPEN
065007859	999990	null	08/31/1984
173005906	233210	01/01/1969	04/01/2004
084005143	813410	null	OPEN
048008701	452990	null	OPEN
171002875	null	null	OPEN
141005804	null	null	02/25/2013
034003734	448210	null	OPEN
132001901	null	null	12/31/2008
048007919	484110	null	OPEN
173005384	454310	01/01/1968	OPEN
065013531	812220	null	11/30/2003
022001206	622110	null	OPEN
173003199	442110	null	null
094000318	813410	null	OPEN
065011022	444190	07/01/1962	OPEN
141006682	238210	null	null
141005077	445110	null	OPEN
048005291	448150	null	OPEN
141005270	444130	null	12/31/1996
054004665	453920	01/01/2012	OPEN
042000045	424480	null	09/30/2003
084006006	484220	null	null
054000607	813110	null	null
048000718	813410	null	OPEN
174002667	622210	null	11/30/1996
173005380	484121	null	OPEN
035000608	null	null	12/31/1996
153001533	541330	null	12/31/2007
065010371	442210	null	null
144003272	115310	null	null
144003358	446110	06/01/1967	OPEN
048003036	null	null	null
173004910	722511	null	02/28/1999
065010466	445120	05/05/1962	05/30/2003
134001457	813410	null	OPEN
071000730	517110	null	OPEN
065012496	337110	07/01/1967	OPEN
175000939	531130	06/01/1996	OPEN
134002586	484210	null	OPEN
111000124	813410	null	OPEN
054005838	811219	01/01/1966	OPEN
173006118	999990	null	null
084004820	443142	null	null
153000682	813110	null	OPEN
144000833	722410	null	null
134002363	238110	null	12/31/2007
142000320	444190	03/01/1964	OPEN
048005243	713910	null	OPEN
014000680	444130	null	OPEN
065011608	442210	null	null
048001613	713910	null	OPEN
172002150	113310	null	12/31/1986
054001086	561440	null	OPEN
034005003	441228	null	11/06/1990
145001265	null	null	null
084006347	238220	04/01/1967	null
065013512	561499	07/01/1969	null
036001587	812210	null	OPEN
065010464	445120	null	10/30/2003
113004133	424480	07/01/1965	OPEN
065005994	null	null	06/30/2009
121000609	424910	null	OPEN
173005460	522292	null	null
173005272	561920	03/01/1967	OPEN
054004885	null	null	OPEN
113000255	813410	null	OPEN
054005121	238220	null	OPEN
144002363	321212	null	null
048003038	493120	null	12/31/2000
171002170	446191	null	12/31/2001
173004988	null	07/01/1967	09/30/1999
111000007	424510	null	04/30/2002
134002757	444190	null	11/09/2004
048008099	424810	null	null
144002845	522291	null	OPEN
065012124	444220	09/01/1966	OPEN
054003905	813990	null	OPEN
176001220	334418	07/01/1963	OPEN
054005999	441320	01/01/1967	06/30/2003
048005724	561440	null	OPEN
145000180	813410	null	null
173004007	524210	null	OPEN
144003268	212311	12/01/1965	OPEN
065011213	561440	04/01/1964	OPEN
036003143	448150	null	12/31/1999
034001532	null	01/01/1974	12/28/2007
134000444	221310	09/01/1964	OPEN
071000091	541191	null	OPEN
042001163	813110	10/01/1966	OPEN
084004145	339999	01/01/2010	01/01/2010
146000321	484220	null	10/20/2000
041000061	null	null	OPEN
014000629	722410	null	null
159000711	336612	null	null
113004245	423110	null	null
036001251	null	null	null
044000381	713910	null	OPEN
048000548	561450	null	01/31/2001
054005479	442110	01/01/1964	OPEN
034004292	238320	null	02/20/1998
035000239	null	null	OPEN
083004621	333243	null	null
048007639	448210	null	null
171004404	561990	null	OPEN
134002038	446130	null	OPEN
142000392	423860	null	OPEN
171003941	321992	null	OPEN
174003792	423860	01/01/1965	OPEN
174003754	423510	09/01/1964	null
065008893	722513	null	OPEN
134003061	518210	null	OPEN
055001299	722511	07/01/1967	OPEN
173004844	713910	null	OPEN
054005771	221310	09/01/1965	OPEN
036003150	235310	null	02/28/1990
173002448	337110	null	OPEN
022001825	444130	01/26/1967	OPEN
174003401	441310	null	null
034004980	454390	07/01/1965	OPEN
065008673	524210	11/24/2004	OPEN
174002835	237110	null	OPEN
071000064	452990	null	05/27/2004
141005836	453210	null	08/31/1995
066001105	326199	null	OPEN
134003058	null	null	null
173002925	null	11/01/1969	OPEN
054006145	423510	11/01/1967	OPEN
084006048	713950	null	null
084006356	115310	01/01/1967	02/23/2004
171004642	212321	null	OPEN
153001680	453930	null	OPEN
062001849	722515	null	null
113003782	221310	null	09/30/1994
053000605	423850	null	02/01/2001
071000841	null	null	null
152000540	517110	null	OPEN
036002642	541712	null	OPEN
132002136	333511	null	07/01/2001
065008329	442110	null	OPEN
144002550	337110	null	09/30/2000
054005934	813910	07/01/1966	OPEN
065003777	813410	null	OPEN
134000837	424510	null	OPEN
174003315	813410	null	12/31/2000
139002288	425120	null	03/31/1993
145001177	446110	null	OPEN
174004051	237990	04/01/1966	OPEN
173003717	441110	null	OPEN
144002313	237310	null	OPEN
084004632	524210	null	OPEN
084004896	999990	null	null
141004780	335911	null	null
171003943	446110	08/15/1975	null
065010353	235110	null	null
121000698	541191	10/01/1968	OPEN
173005114	null	04/01/1967	OPEN
135000668	424910	null	null
141005668	451140	null	OPEN
065008558	713990	07/01/1994	OPEN
151000406	238210	05/01/1966	OPEN
174004175	null	01/01/1967	OPEN
139001424	813410	null	OPEN
143001190	813410	null	OPEN
048006912	622210	null	null
113003023	423820	null	null
054005832	444190	01/01/1966	OPEN
015000348	722410	null	03/31/2000
048008082	441222	01/01/1967	01/31/2002
071000027	424910	null	OPEN
065004755	713910	null	OPEN
173005107	332119	null	12/31/1999
048006116	335312	05/04/1965	09/30/2010
082000483	517110	null	OPEN
144003237	null	null	OPEN
161000582	813990	null	null
153001271	541191	null	OPEN
053000919	113310	10/01/1964	OPEN
101000558	517110	null	OPEN
035001322	null	null	null
134003098	332710	null	null
144003308	524210	null	11/20/2012
054004377	441310	null	null
132000394	813990	null	OPEN
173005303	424690	null	null
048007932	238160	04/01/1966	03/24/2006
173005820	332322	null	null
174004474	488410	null	OPEN
145001263	713950	null	08/01/2001
171003357	337122	null	null
101000714	524210	null	null
173004972	null	null	OPEN
036000409	337121	null	OPEN
065013441	722511	06/01/1969	OPEN
049000574	999990	07/01/1965	null
083003995	813410	null	OPEN
081001208	722513	null	12/31/2012
041000980	333318	08/26/1965	null
065012712	493190	01/01/1968	OPEN
048002487	624230	null	OPEN
141006633	null	04/01/1969	OPEN
131000501	721199	null	OPEN
141005766	622110	10/01/1997	OPEN
175000969	441310	01/01/1968	OPEN
161000314	813990	null	OPEN
048006249	237110	null	OPEN
144003462	null	02/01/1969	OPEN
113003465	999990	null	12/31/2009
061001052	999990	null	10/26/1986
084006416	517919	06/01/1988	null
062001374	333243	null	OPEN
084005054	423730	null	OPEN
134001188	423930	null	null
022000185	453991	null	OPEN
132001993	524210	null	12/31/2004
054005762	722511	07/01/1965	08/31/1998
065013171	424470	10/01/1968	OPEN
054004680	713950	null	04/30/2007
048007553	null	07/01/1964	05/31/2011
113004561	561421	null	OPEN
172002253	null	null	04/30/2004
035001217	424510	null	OPEN
041000989	null	02/01/1966	null
143001316	531320	null	12/31/2012
174003788	444190	12/01/1964	OPEN
062000548	713910	null	OPEN
065010486	424910	null	06/30/2008
065010422	812210	null	OPEN
048006058	488991	null	OPEN
121000653	444220	01/01/1965	OPEN
