UBI	NAICS	OPEN DATE	CLOSE DATE
601645865	null	null	OPEN
601622195	999990	04/14/1995	OPEN
601621407	238290	04/17/1995	06/30/2010
601637786	541211	01/01/1995	03/16/2008
601622856	451211	04/02/2008	05/30/2008
601643049	443142	06/14/1995	08/31/2008
601633156	999990	05/30/1995	OPEN
601631032	523120	07/01/1995	09/30/1998
601623699	335313	null	12/31/2002
601622125	722511	07/01/1995	05/31/1998
601646842	541618	07/01/2005	07/01/2005
601622587	561730	null	null
601627349	238320	10/03/2008	OPEN
601627277	332999	04/04/1995	12/31/2009
601628883	999990	03/23/1995	OPEN
601642067	999990	null	OPEN
601629492	null	null	OPEN
601649464	null	null	OPEN
601625944	null	null	OPEN
601639381	453910	06/30/1995	06/15/2005
601623388	999990	null	OPEN
601632033	561730	05/28/1995	OPEN
601639423	445110	08/01/1995	03/05/2002
601643382	811111	null	03/30/1999
601642039	561730	07/01/1995	OPEN
601641454	611710	06/30/1995	03/31/2003
601619446	236118	03/15/1995	12/31/2000
601633739	423990	05/08/1995	OPEN
601648097	441310	08/03/1995	06/25/1997
601626426	424120	05/02/1995	06/30/1996
601623018	999990	09/19/1980	OPEN
601638760	611310	03/01/1996	OPEN
601647504	517911	09/01/1995	02/28/2001
601635204	421930	06/01/1995	06/30/1996
601628216	523120	05/15/1995	06/30/1999
601631957	517110	05/23/1995	06/30/1996
601619419	424320	05/01/1995	OPEN
601628878	999990	05/11/1995	OPEN
601622619	999990	04/18/1995	OPEN
601634688	999990	06/05/1995	06/30/2006
601633053	811121	07/01/1995	04/30/2013
601631556	446191	07/01/1995	07/09/2004
601625863	999990	03/07/1995	OPEN
601645649	541219	null	09/30/2003
601638262	null	null	OPEN
601623734	238110	05/01/1995	06/20/2013
601636592	522320	07/01/1995	OPEN
601641180	null	null	OPEN
601632096	524210	07/01/1995	OPEN
601628772	541511	06/01/1995	12/31/2006
601632702	561611	06/01/1995	03/31/2001
601619683	811420	10/07/1994	09/30/1995
601636833	541310	06/13/1995	12/31/2000
601638943	999990	09/15/1995	OPEN
601629052	999990	05/11/1995	OPEN
601644834	541690	null	OPEN
601621451	541310	04/17/1995	09/30/1995
601631031	236115	01/01/1998	OPEN
601637524	999990	06/15/1995	OPEN
601624150	999990	null	OPEN
601637658	238990	null	03/31/1999
601646288	533110	null	OPEN
601638565	531390	07/07/1999	OPEN
601633282	236115	04/21/1995	12/31/2008
601640022	237310	07/01/1995	10/14/2003
601648056	237310	07/01/1995	03/31/2005
601621961	447110	null	05/12/2011
601641788	null	null	OPEN
601627114	517110	11/01/1995	08/31/1998
601622136	532490	01/01/1996	OPEN
601649324	423120	01/12/1995	12/31/2007
601623670	448310	11/01/1995	null
601631837	999990	05/22/1995	OPEN
601641327	999990	07/03/1995	OPEN
601621551	561110	01/01/1995	09/30/1997
601619396	238210	04/04/1995	OPEN
601646990	541511	null	null
601637748	238220	null	OPEN
601632241	113310	06/01/1995	12/30/2003
601626262	813410	08/01/2011	OPEN
601633245	999990	05/26/1995	OPEN
601645435	722310	07/21/1995	OPEN
601630498	999990	09/01/1995	09/01/1995
601645318	722511	08/01/1995	OPEN
601620356	999990	04/10/1995	OPEN
601637287	999990	06/15/1995	OPEN
601635302	999990	null	OPEN
601644186	561110	08/03/1995	09/10/2001
601632560	451140	06/01/1995	01/31/2005
601641439	813990	01/01/2003	OPEN
601647664	null	null	OPEN
601647472	623312	01/01/1997	03/30/2011
601644340	541370	07/17/1995	OPEN
601645918	null	null	OPEN
601624472	811111	01/01/1995	03/31/2000
601622600	337110	05/01/1995	12/31/1997
601645484	null	null	OPEN
601633769	999990	05/31/1995	OPEN
601621908	441120	06/01/1995	07/31/1998
601644343	237310	01/01/1998	05/31/1999
601629635	999990	05/15/1995	OPEN
601648879	999990	08/01/1995	08/01/1995
601632426	442299	06/01/1995	07/31/2004
601648422	237130	01/27/1999	OPEN
601635133	333999	null	OPEN
601624923	999990	05/01/1995	OPEN
601621162	561499	04/11/1995	12/31/2006
601643268	523120	06/06/1995	OPEN
601626481	541618	null	OPEN
601625865	999990	null	OPEN
601619310	999990	12/11/1981	OPEN
601641782	531312	07/01/1995	09/30/1997
601625571	531320	null	12/31/1998
601629123	711130	07/03/1995	OPEN
601649281	999990	07/25/1995	OPEN
601637584	238910	05/01/2006	12/31/2008
601635283	999990	null	OPEN
601632009	484210	07/03/1995	12/31/1999
601624678	561510	01/01/1995	07/31/2000
601629561	541310	null	OPEN
601639638	238210	07/05/1995	04/01/2007
601643089	722410	07/05/1995	OPEN
601645008	453930	null	04/12/2004
601643784	236115	07/01/1995	12/31/1998
601638297	null	null	OPEN
601636839	541611	08/24/1995	09/30/2006
601626783	722410	09/01/1995	12/31/1995
601632123	null	04/12/1995	OPEN
601644612	524210	08/01/1995	OPEN
601639473	238990	07/01/1995	OPEN
601645836	null	null	OPEN
601648976	448150	03/18/2002	OPEN
601623754	488320	04/20/1995	OPEN
601624837	999990	07/17/1995	OPEN
601625798	561720	null	OPEN
601640326	531210	07/01/1995	12/31/2012
601624727	999990	04/25/1995	OPEN
601632300	999990	03/23/1995	OPEN
601642227	999990	07/07/1995	OPEN
601644349	492210	10/01/2004	OPEN
601644163	444130	09/01/1995	OPEN
601631470	711130	07/01/1995	OPEN
601631767	722515	06/08/1995	09/16/1997
601645997	999990	06/21/1995	OPEN
601648427	null	null	06/30/2005
601637385	541512	10/01/1995	11/30/2002
601642386	445299	06/23/1995	12/31/1999
601644854	531110	null	09/30/2001
601643869	999990	null	OPEN
601649405	null	null	OPEN
601624546	423510	07/26/1995	02/25/2013
601633284	238220	null	12/31/2000
601637600	541613	06/16/1995	12/31/1999
601626165	999990	03/16/1995	OPEN
601648369	236116	01/01/1997	12/31/2009
601640584	236115	07/01/1995	08/31/2009
601628727	null	null	OPEN
601625329	236115	04/27/1995	12/31/2005
601623039	999990	11/14/1977	OPEN
601626461	541611	04/01/1995	12/31/2005
601640769	999990	06/29/1995	OPEN
601624691	621420	07/01/1995	OPEN
601620608	621310	04/01/1995	OPEN
601633006	812220	02/24/1999	12/31/2001
601624466	441110	05/01/1995	09/30/2000
601630609	621493	07/01/1995	OPEN
601637407	423690	11/10/1995	06/30/2009
601641957	541219	06/28/1995	12/31/1999
601621045	722511	11/01/2008	10/29/2010
601619413	999990	04/04/1995	null
601636198	811191	06/12/1995	OPEN
601631100	484110	null	OPEN
601638513	722513	null	12/31/1995
601647738	999990	08/01/1995	OPEN
601640155	541618	06/28/1995	OPEN
601637788	null	null	OPEN
601642182	327331	07/10/1995	03/31/2003
601632453	325998	03/01/1995	12/31/2002
601625876	999990	03/27/1995	OPEN
601628004	999990	05/05/1995	OPEN
601628112	999990	null	OPEN
601621224	711130	02/14/2010	OPEN
601630030	238310	05/08/1995	OPEN
601638137	999990	06/19/1995	OPEN
601637863	333243	null	OPEN
601634838	999990	null	OPEN
601622114	541110	05/01/1995	OPEN
601642650	999990	06/01/1995	OPEN
601648363	233210	07/06/1995	12/31/2001
601637809	999990	06/16/1995	OPEN
601642477	999990	07/14/1995	07/14/1995
601631855	541211	06/01/1995	OPEN
601648173	null	null	OPEN
601631477	453998	06/01/1995	OPEN
601645473	999990	null	OPEN
601622323	999990	null	OPEN
601642162	null	null	OPEN
601640763	541614	07/01/1995	OPEN
601635328	999990	04/28/1995	OPEN
601622994	423110	04/19/1995	12/31/2006
601638887	999990	06/21/1995	OPEN
601619411	999990	04/04/1995	OPEN
601646532	111219	08/01/1995	OPEN
601644746	423850	07/18/1995	12/30/2007
601636929	813110	05/01/1995	OPEN
601641429	999990	07/05/1995	OPEN
601636228	453998	03/01/2004	OPEN
601638622	null	null	OPEN
601634752	null	null	OPEN
601639103	236115	07/01/1995	OPEN
601639526	485410	null	null
601631289	484230	12/22/1994	12/31/2000
601618558	423110	07/01/1995	OPEN
601627855	238910	05/08/1995	10/13/1999
601625110	424720	08/01/1995	OPEN
601626523	999990	03/14/1995	OPEN
601631878	999990	05/23/1995	OPEN
601647066	423110	07/28/1995	02/28/1997
601620407	623312	07/05/1995	12/31/1999
601641346	443142	null	12/31/2008
601634424	621111	08/10/1995	OPEN
601620465	null	null	OPEN
601619745	722410	05/16/1995	OPEN
601633451	447110	06/01/1995	07/31/2001
601635510	541511	07/01/1995	12/31/2006
601640069	238210	07/01/1995	OPEN
601649428	541511	10/24/1995	01/05/2000
601635965	522310	06/01/2008	OPEN
601626514	541380	05/02/1995	03/30/1998
601618917	524210	null	null
601645024	236115	08/01/1995	12/31/2005
601629508	999990	05/12/1995	OPEN
601636450	445210	05/09/1995	10/26/2000
601645563	236115	08/28/1995	OPEN
601623705	541810	05/01/1995	12/31/2006
601635327	424990	09/17/1998	12/31/2000
601627111	null	null	OPEN
601625673	423450	04/01/1995	OPEN
601624592	621399	04/11/1995	OPEN
601636041	999990	null	OPEN
601627650	813110	03/30/2007	OPEN
601648490	113310	07/01/1995	06/30/2002
601645560	423840	07/01/1995	09/30/1997
601632545	238210	06/01/1995	OPEN
601627372	999990	05/05/1995	OPEN
601639807	621111	07/01/1995	12/31/1997
601619062	238210	01/01/1995	04/09/2005
601639945	811198	07/01/1995	05/31/1996
601644230	541611	09/15/1995	06/30/2007
601618683	238990	04/01/1995	12/31/2000
601625771	236115	07/01/1995	OPEN
601632749	999990	01/30/1995	01/30/1995
601636714	541219	null	OPEN
601619001	517911	04/01/1995	10/31/1996
601639410	999990	06/16/1995	OPEN
601620094	541110	04/17/1995	OPEN
601645751	null	null	OPEN
601637371	236118	null	05/30/2013
601634391	541512	null	03/31/2002
601635967	532490	06/09/1995	OPEN
601637777	999990	null	OPEN
601634737	541710	null	03/13/1995
601629558	522298	10/31/1995	OPEN
601625870	525930	02/27/1995	12/31/2006
601625307	999990	null	OPEN
601645703	999990	08/01/1995	12/31/1998
601645962	null	null	OPEN
601642285	812930	07/14/1995	OPEN
601631783	999990	05/19/1995	OPEN
601635849	999990	null	OPEN
601629205	541618	05/12/1995	OPEN
601626425	721214	null	12/31/2010
601646502	621112	06/26/1995	OPEN
601625881	721211	05/01/1995	OPEN
601623243	515111	09/01/1995	12/30/1996
601622128	238350	06/07/1995	06/30/1998
601644219	999990	08/01/1995	08/01/1995
601623235	236115	03/01/2003	OPEN
601620397	null	null	OPEN
601649416	812310	01/01/1996	07/31/2009
601626495	531210	null	null
601645559	999990	null	OPEN
601645301	711310	07/21/1995	OPEN
601622193	812112	06/19/1995	11/26/2003
601625579	485111	05/01/1995	05/02/1995
601644270	524210	08/16/1995	OPEN
601624429	238130	05/01/1995	06/30/1998
601644932	999990	null	OPEN
601629652	999990	05/15/1995	OPEN
601648202	722515	08/03/1995	03/31/2005
601641945	541611	09/05/1995	09/30/2005
601639105	454113	05/25/1995	06/30/2003
601638213	237210	06/19/1995	OPEN
601620066	611630	04/07/1995	OPEN
601638580	999990	06/20/1995	OPEN
601629091	333241	08/01/1995	OPEN
601648035	523120	07/25/1995	09/30/2006
601630940	512110	null	04/30/2004
601622133	237210	06/02/1998	09/30/2001
601641030	999990	06/28/1995	OPEN
601631479	541330	04/24/1995	03/31/2000
601621714	337211	null	06/30/1997
601635609	999990	06/08/1995	OPEN
601622101	337215	02/01/2013	OPEN
601644441	238990	null	08/17/2000
601621837	236118	01/01/1996	11/30/2010
601642323	999990	null	OPEN
601630907	722410	08/01/1996	01/11/1998
601628651	332710	03/27/1995	OPEN
601637216	524210	07/16/1995	OPEN
601622168	541870	05/01/1995	OPEN
601631182	523930	null	06/30/2011
601646074	999990	07/24/1995	OPEN
601645498	null	null	OPEN
601647857	238330	null	null
601633179	453220	01/01/1996	OPEN
601623330	541330	04/01/1995	12/31/2009
601622360	999990	null	OPEN
601643952	999990	07/14/1995	OPEN
601625685	999990	05/01/1995	OPEN
601630061	484121	04/01/2001	10/22/2001
601639550	722511	01/01/1996	OPEN
601647890	541613	08/15/1995	03/29/2002
601621767	443142	null	null
601630312	541990	05/18/1995	12/31/2006
601623673	236115	07/01/1995	02/28/2001
601625840	999990	06/01/1995	OPEN
601640598	238220	09/01/1995	12/31/1997
601628537	561110	null	OPEN
601642804	999990	10/30/1984	OPEN
601627635	999990	03/15/1995	OPEN
601634412	null	null	OPEN
601642516	523999	07/10/1995	12/31/2001
601644603	522320	06/08/1995	OPEN
601641876	337110	07/01/1995	07/31/1998
601625993	621210	04/17/1995	OPEN
601622953	999990	04/17/1995	OPEN
601619598	423430	01/01/1995	OPEN
601640629	236115	07/01/1995	OPEN
601631041	561499	07/07/2000	OPEN
601626486	722515	null	08/31/2001
601646893	423830	07/27/1995	OPEN
601630989	999990	04/03/1995	12/31/1995
601619393	null	null	OPEN
601647494	424420	08/01/1995	OPEN
601647637	621111	08/01/1995	OPEN
601635284	812199	null	OPEN
601624822	999990	null	OPEN
601620504	722320	06/15/1995	09/30/1999
601646265	999990	07/01/1995	OPEN
601619570	999990	01/01/1996	01/01/1996
601648454	null	null	OPEN
601644626	null	null	OPEN
601618902	999990	04/03/1995	OPEN
601640630	511210	09/25/1995	OPEN
601639084	441120	07/01/1995	08/31/2011
601633024	237210	05/15/1995	OPEN
601628702	314994	01/01/1995	OPEN
601637219	311811	08/14/1995	05/31/2004
601627488	null	null	OPEN
601642331	null	null	OPEN
601640633	999990	06/29/1995	OPEN
601625170	999990	05/01/1995	05/01/1995
601643701	722511	08/25/1995	OPEN
601631759	441228	05/24/2007	05/24/2007
601639146	238120	01/01/2007	12/31/2009
601635438	null	04/28/1995	OPEN
601628695	541519	04/24/1995	OPEN
601649025	333120	07/01/1995	06/11/2010
601640219	441228	01/01/1994	12/31/1999
601625800	722410	05/01/1995	OPEN
601629991	713120	05/29/1995	OPEN
601631237	999990	04/06/1981	OPEN
601643162	541511	02/01/1996	OPEN
601637832	236220	06/01/1995	OPEN
601636461	999990	09/07/1995	09/30/1996
601634074	999990	null	OPEN
601636134	237210	06/09/1995	12/31/2001
601648375	541110	07/06/1995	12/31/2001
601640191	236115	10/01/1995	12/31/2009
601619253	238320	04/03/1995	OPEN
601623427	null	11/28/1991	OPEN
601624400	999990	05/01/1995	12/31/2006
601647349	325411	null	OPEN
601637639	999990	null	OPEN
601648874	999990	08/04/1995	OPEN
601625683	811219	04/28/1995	08/30/1998
601624891	441310	06/01/1995	12/31/1999
601642591	541330	07/10/1995	OPEN
601645957	541611	09/15/1995	OPEN
601632918	561110	05/25/1995	OPEN
601645862	531210	01/01/1998	OPEN
601646698	442210	07/27/1995	02/28/2000
601636747	999990	06/13/1995	12/31/2006
601628001	448310	03/30/1995	OPEN
601637293	445299	06/15/1995	05/31/1999
601631489	339999	null	OPEN
601636125	511120	01/01/1997	12/31/2011
601629156	999990	null	OPEN
601634767	238990	06/01/1995	OPEN
601646544	999990	07/26/1995	OPEN
601639113	441120	06/22/1995	06/12/2002
601626166	541380	05/01/1995	OPEN
601628288	999990	01/01/1996	OPEN
601620560	561330	04/10/1995	OPEN
601648708	441110	07/01/1995	OPEN
601624164	541613	04/24/1995	12/31/2005
601627453	541512	null	null
601628662	999990	09/30/1995	OPEN
601640052	999990	06/27/1995	OPEN
601643353	722513	07/01/1995	OPEN
601631661	326199	05/22/1995	12/31/1998
601647446	541330	null	06/30/1999
601633635	999990	04/19/1995	OPEN
601621884	999990	04/13/1995	OPEN
601623016	999990	11/10/1966	OPEN
601636335	999990	06/12/1995	OPEN
601623640	999990	02/16/1995	OPEN
601648473	541213	10/02/1995	12/31/2008
601638504	621492	06/21/1995	OPEN
601634846	null	null	OPEN
601625516	531210	04/12/1995	OPEN
601637687	541410	06/15/1995	06/30/2011
601632548	611620	06/01/1995	OPEN
601634583	null	null	OPEN
601631754	442291	06/01/1995	01/31/2013
601648950	999990	08/03/1995	OPEN
601620225	722511	06/01/1995	07/31/1997
601623298	624110	10/01/2006	OPEN
601647191	999990	null	OPEN
601639350	512110	06/26/1995	OPEN
601632276	487210	04/13/1995	OPEN
601634964	323111	07/01/1995	OPEN
601636677	711510	null	OPEN
601641918	811121	07/06/1995	12/31/1998
601642034	999990	09/26/1983	OPEN
601628900	531320	01/01/1996	09/30/1999
601632648	531210	null	OPEN
601624385	null	null	OPEN
601638476	722513	01/16/1997	04/30/1997
601638793	624190	05/15/1995	12/31/2002
601643152	424610	09/01/1995	OPEN
601640077	721211	01/01/1997	OPEN
601629477	999990	05/15/1995	OPEN
601626896	511120	05/01/1995	12/31/2004
601643026	447110	09/07/1997	02/12/2012
601641106	424330	07/03/1995	OPEN
601640811	999990	06/30/1995	OPEN
601634423	null	null	OPEN
601629142	999990	05/11/1995	06/30/1996
601643241	531312	null	03/31/2002
601626520	999990	null	OPEN
601630507	336350	06/01/1995	OPEN
601631861	447110	null	04/30/2011
601622519	999990	01/26/1981	OPEN
601619207	999990	04/04/1995	OPEN
601632542	444190	null	09/30/2001
601621539	null	null	OPEN
601639861	999990	06/26/1995	OPEN
601648974	621399	11/01/1986	OPEN
601620152	713940	04/01/1995	03/05/1999
601618661	999990	04/03/1995	OPEN
601626402	999990	05/02/1995	OPEN
601643354	999990	07/23/1995	OPEN
601620015	524210	04/04/1995	12/31/2011
601638153	999990	04/01/1995	06/30/1995
601628652	424470	null	OPEN
601630139	111998	07/01/1997	03/31/2002
601620220	999990	04/07/1995	OPEN
601628169	523910	null	12/31/1999
601629497	423690	02/06/1995	06/14/2012
601628532	541511	null	null
601632026	531110	05/23/1995	OPEN
601637168	722511	08/01/1997	08/01/1997
601622802	238350	06/07/1995	01/31/1997
601643521	445299	08/01/1995	OPEN
601631008	445292	06/20/1995	12/31/2005
601647656	445291	11/10/1995	01/31/1998
601637274	999990	07/01/1995	OPEN
601638600	722511	09/01/2009	OPEN
601628214	541611	null	OPEN
601627653	999990	05/05/1995	OPEN
601642378	522220	10/26/1995	03/31/2001
601649035	999990	08/07/1995	OPEN
601648603	722515	04/01/1998	12/31/2004
601640009	541618	null	09/30/2007
601643536	611699	05/01/1995	OPEN
601639722	441222	null	12/31/1998
601622075	999990	02/09/1995	OPEN
601638569	447110	06/01/1998	OPEN
601619757	236115	04/05/1995	04/09/2005
601632687	233210	04/11/1995	12/31/2006
601635158	454390	06/07/1995	OPEN
601621431	238160	02/03/1995	03/30/1999
601627475	238350	05/02/1995	null
601639356	236220	07/01/1995	OPEN
601646193	441320	05/20/1996	08/31/1996
601621768	236115	04/13/1995	OPEN
601632667	813990	01/01/1996	OPEN
601623213	531210	04/19/1995	06/30/1996
601644887	541618	06/29/1995	OPEN
601628394	111940	05/08/1995	05/01/2001
601639927	722511	null	OPEN
601626043	999990	null	12/31/2006
601645085	812210	07/01/1995	07/31/2012
601642203	323111	08/01/1995	05/17/2012
601646190	541618	09/16/1995	OPEN
601635763	621111	06/08/1995	OPEN
601638230	484110	07/01/1995	12/31/2006
601639171	999990	06/22/1995	OPEN
601638781	238210	04/19/1995	03/31/2003
601644188	238220	07/18/1995	03/31/2000
601621818	999990	null	OPEN
601635167	null	null	OPEN
601635097	541330	02/29/1996	OPEN
601634702	541110	08/01/1995	OPEN
601632912	423990	01/02/2002	OPEN
601627164	423430	08/01/1995	05/31/2003
601631521	339930	05/11/1995	OPEN
601646361	524210	null	OPEN
601641808	233210	07/06/1995	04/09/2005
601619259	561110	04/04/1995	OPEN
601633919	711320	06/01/1995	06/11/2003
601639421	323111	null	03/31/2002
601625166	551112	09/14/1995	09/14/1995
601626443	999990	null	OPEN
601626376	722513	05/01/1995	OPEN
601627796	541611	03/01/1995	12/31/2006
601637659	453998	07/01/1995	03/31/1998
601635236	115310	10/03/1995	08/01/2012
601629296	721110	07/01/1995	OPEN
601644977	238210	01/01/2007	12/31/2009
601619316	999990	null	OPEN
601629505	999990	null	OPEN
601619128	424210	03/20/1995	03/31/1998
601633796	531210	06/16/1995	OPEN
601627705	999990	null	OPEN
601648924	999990	08/04/1995	OPEN
601632174	453998	05/15/1995	02/02/2000
601642339	null	null	OPEN
601649235	999990	null	OPEN
601636658	238910	07/01/1995	12/31/2004
601642861	441110	07/07/1995	02/28/2010
601639784	333999	null	12/31/2011
601644990	999990	07/20/1995	OPEN
601626498	624310	03/13/1995	OPEN
601633180	999990	04/18/1995	OPEN
601635055	999990	null	OPEN
601619115	722513	05/15/1995	06/30/2000
601645965	813990	07/01/1995	OPEN
601622149	722514	null	09/30/1996
601628409	423990	null	09/30/2000
601639985	999990	06/15/1995	06/30/1996
601640823	999990	06/30/1995	OPEN
601621833	237210	09/13/1995	OPEN
601640993	999990	07/01/1995	12/31/2006
601631092	237310	05/10/1995	OPEN
601639149	561431	08/01/1995	11/30/2003
601633800	311611	06/01/1995	OPEN
601628728	999990	03/21/1995	OPEN
601629294	488510	10/01/1994	OPEN
601626717	null	null	OPEN
601633897	311710	null	03/31/1999
601624137	999990	04/21/1995	OPEN
601647274	541360	10/01/1995	12/31/2000
601629740	999990	05/15/1995	12/31/2006
601637569	541430	06/16/1995	OPEN
601643931	null	null	OPEN
601636101	999990	05/08/1995	OPEN
601639032	999990	null	OPEN
601633776	541519	06/01/1995	10/01/1998
601637379	238350	07/01/1995	06/30/2011
601629161	811192	null	10/31/1999
601631705	999990	05/22/1995	OPEN
601635628	237210	10/13/1995	OPEN
601630097	611691	08/20/1995	OPEN
601631088	561499	04/01/1995	02/25/2013
601637821	423450	12/01/1997	OPEN
601642514	523930	08/01/1995	OPEN
601645364	541219	08/01/1995	12/31/1998
601643153	611620	07/12/1995	06/30/2011
601628199	238350	05/09/1995	12/07/2006
601646718	722513	null	01/19/1998
601629087	424460	07/01/1995	OPEN
601620882	541330	01/01/1995	04/30/1998
601640846	541211	07/16/1995	OPEN
601648362	541512	07/01/1995	OPEN
601646486	621210	10/02/1995	OPEN
601640281	421110	06/27/1995	10/25/2000
601632239	999990	null	OPEN
601643854	null	null	OPEN
601636532	541611	06/15/1995	11/20/2000
601631166	999990	null	OPEN
601625746	233210	01/01/1995	04/09/2005
601649461	238110	08/09/1995	12/31/2006
601633311	null	null	OPEN
601630746	541340	null	04/15/2011
601628767	541820	01/01/1996	06/30/1997
601643230	113310	07/12/1995	07/31/1996
601648127	238990	08/01/1995	04/05/2002
601631707	624190	05/22/1995	12/31/2006
601622475	336340	03/01/1999	09/30/2001
601647450	238110	08/01/1995	OPEN
601640706	722511	07/01/1996	OPEN
601644652	238330	null	null
601621329	541519	null	null
601643454	722511	07/13/1995	10/31/1995
601623864	999990	04/21/1995	OPEN
601631026	999990	04/04/1995	OPEN
601630860	561612	06/01/1995	OPEN
601635806	446110	08/01/1995	12/31/2004
601640819	999990	06/30/1995	OPEN
601623797	999990	null	OPEN
601634008	236115	06/01/1995	OPEN
601624532	999990	04/21/1995	OPEN
601623991	999990	04/21/1995	04/21/1995
601649310	441120	07/01/1999	08/30/1999
601632878	238220	06/22/1995	OPEN
601647426	443142	09/01/1995	10/07/2007
601631448	447110	10/31/2003	12/31/2003
601633957	453210	06/01/1995	03/31/2006
601638025	999990	06/19/1995	12/31/1995
601642155	423830	06/17/1997	OPEN
601631593	999990	04/02/1984	OPEN
601641206	444130	09/01/1995	OPEN
601634878	561730	04/01/1995	01/31/2001
601635310	999990	04/28/1995	OPEN
601629515	238320	03/01/2006	OPEN
601643761	424990	01/01/1996	03/31/2001
601643104	238310	09/01/1995	12/31/1999
601632106	424990	07/01/1995	OPEN
601620309	999990	06/19/1995	OPEN
601639359	531210	07/01/1995	OPEN
601628304	999990	05/09/1995	null
601644521	999990	null	OPEN
601638724	null	null	OPEN
601629700	517110	05/15/1995	OPEN
601646448	112990	07/26/1995	OPEN
601648229	446199	09/01/1995	08/15/2001
601623952	999990	04/21/1995	06/30/1996
601642048	null	null	OPEN
601625657	453998	null	OPEN
601627095	561492	03/01/1995	OPEN
601647455	236118	null	11/10/2003
601630038	561612	07/16/1995	12/31/1997
601646530	444220	09/01/1995	OPEN
601620485	238130	04/20/1995	03/31/1997
601619051	424590	04/01/1995	OPEN
601627040	446130	05/01/1995	01/31/1997
601646677	541511	10/01/1995	OPEN
601635472	811111	07/01/1995	12/31/2008
601648088	236115	10/01/1995	04/09/2005
601638488	999990	null	OPEN
601625777	423390	04/29/1996	12/31/1998
601637084	334111	12/06/2010	OPEN
601633845	811121	06/01/1995	OPEN
601619787	561611	null	null
601619988	522298	03/01/1996	12/31/2010
601622267	522220	04/12/1995	12/31/2007
601633543	423990	05/26/1995	12/31/2006
601643136	621111	06/02/1995	OPEN
601628406	999990	05/09/1995	12/31/2006
601623846	238220	05/01/1995	03/30/2002
601638143	484110	06/30/1995	03/31/2010
601628722	null	null	OPEN
601646891	423690	08/01/1995	OPEN
601637713	999990	null	OPEN
601648504	999990	null	OPEN
601618556	238350	04/01/1995	12/31/1997
601626664	541690	03/25/1995	07/31/1998
601629969	999990	null	OPEN
601623536	522292	null	null
601622434	238990	04/30/1996	null
601628725	484110	03/21/1995	12/31/2006
601630735	541990	08/03/1995	OPEN
601627841	221310	06/01/1995	OPEN
601638458	623311	04/01/1995	07/01/1997
601638689	336413	07/01/1995	05/31/2011
601649277	999990	08/08/1995	OPEN
601621015	999990	05/31/1995	12/31/2006
601645501	236220	null	OPEN
601649013	236118	01/01/1998	12/31/2001
