UBI	NAICS	OPEN DATE	CLOSE DATE
319008890	484110	07/01/1965	06/30/2002
600133982	621320	04/01/1974	OPEN
600040291	238160	02/26/1971	03/31/2009
600161278	238220	02/01/1975	OPEN
600149505	813410	null	OPEN
600112071	621210	null	09/30/1998
600070031	423820	05/01/1972	OPEN
578073402	238220	null	OPEN
328052469	443142	07/01/1966	03/31/2005
179022547	999990	null	05/31/1984
578051563	423450	null	OPEN
409007705	423840	null	OPEN
328000051	442110	09/01/2005	07/15/2007
600083543	522110	null	OPEN
600103192	813410	null	OPEN
600160391	524210	null	null
600108552	236210	null	OPEN
578044196	561720	null	03/31/1998
409023365	238990	07/01/1969	OPEN
578033169	451211	null	OPEN
578044259	421510	null	null
600089019	722513	null	OPEN
600050823	812930	null	null
600070840	454113	null	OPEN
600168044	null	08/01/1975	10/31/1999
600077073	813910	null	OPEN
600173230	423320	09/01/1975	OPEN
600034582	326199	01/04/1971	OPEN
385002011	441228	null	OPEN
319010977	487210	03/22/1969	null
374001095	null	01/01/1999	09/30/2000
178018070	423840	null	02/25/2006
600039624	453910	null	null
409006192	423510	null	OPEN
328042598	423610	null	OPEN
387000004	517210	null	OPEN
600138560	621210	09/01/1974	12/31/1998
409000229	423320	null	12/31/2006
328056542	561730	null	null
600138723	238210	09/01/1974	OPEN
600087108	524210	null	null
600130397	444130	null	03/31/1992
600083416	484230	01/01/2001	OPEN
600084653	null	null	OPEN
313002737	null	null	OPEN
578018465	453998	null	04/07/1998
600101053	236117	null	OPEN
600067431	423310	null	null
409020820	423610	07/01/1967	OPEN
409002170	221122	null	OPEN
600090922	423860	null	null
600049255	null	10/01/1986	OPEN
225000366	null	null	null
600119221	611692	null	09/30/2001
600099066	621210	null	OPEN
600065607	999990	null	04/30/1986
178096297	531320	null	null
600039481	812112	null	null
409010311	532112	null	OPEN
319004443	524210	null	OPEN
178000007	423930	null	OPEN
600032881	443141	null	null
578056876	423440	null	OPEN
578073676	null	null	null
600052268	453210	null	09/30/2009
578079145	336413	null	12/31/1994
179021649	541360	null	03/06/2009
177007350	722513	null	OPEN
600100642	443142	null	OPEN
178094204	999990	null	03/31/1984
179019817	321992	01/01/1967	06/30/2003
342009279	null	null	null
600099917	238150	null	OPEN
177007507	336413	null	OPEN
600058590	null	null	null
600179714	null	null	02/28/1990
211004645	444190	null	OPEN
600085773	423690	null	OPEN
328053924	332710	10/01/1985	04/25/2008
600088947	441222	null	07/31/2006
600118708	444210	null	OPEN
278037898	722511	null	null
278044699	532299	09/25/1964	OPEN
600075721	999990	null	null
600163550	611710	null	02/25/2013
600155800	238220	null	05/31/2007
600148211	621210	null	12/31/2007
578078830	322211	01/20/1967	OPEN
600074666	811490	null	01/24/2002
600072275	441222	null	OPEN
578044070	452990	01/01/1960	OPEN
600008521	524210	null	OPEN
313012882	484210	10/01/2004	OPEN
600060498	446110	null	04/30/2001
342010635	562219	null	null
600008314	445299	01/01/1970	07/10/2001
600148040	444190	12/01/1974	OPEN
225000200	813410	null	null
297003909	811490	01/01/1991	OPEN
328054950	722511	null	null
179021516	722410	03/01/1968	OPEN
409020127	423740	null	null
600103913	541410	null	OPEN
600034524	null	01/15/1971	12/31/1995
409011041	524210	null	12/31/1997
600047102	423930	07/01/1971	OPEN
600008874	722511	09/01/2002	null
578061667	524210	null	OPEN
600134198	423840	07/01/1974	02/28/2003
178026725	999990	null	01/01/1987
578077501	339116	null	OPEN
600150502	424490	10/01/1983	06/30/2003
178054535	531311	null	09/01/2004
242000957	445110	07/01/1985	OPEN
259001384	445110	null	OPEN
600168084	325211	07/01/1975	OPEN
409012462	423840	null	OPEN
181000367	713910	null	OPEN
600103399	484210	null	null
578078458	999990	01/01/1967	null
278032187	327332	null	null
179023892	999990	null	03/31/1983
397016972	null	null	02/09/2013
278046082	null	null	null
600161298	null	06/02/1975	11/30/1997
578019770	332312	null	OPEN
243000634	722410	null	OPEN
600092523	518210	null	null
394001503	813410	null	OPEN
600151205	454310	null	null
600065434	238310	null	null
600069959	236115	null	null
600068258	484110	null	02/01/2002
600088991	221310	null	OPEN
409017783	237990	null	OPEN
600170606	236220	null	OPEN
600124583	113310	04/01/1974	09/30/2010
600098014	238220	null	null
578053154	237110	08/01/1963	null
578013085	311511	null	OPEN
578085723	null	07/22/1968	OPEN
600128188	813410	null	OPEN
578071016	524210	04/01/1965	null
232002692	713990	null	OPEN
578035177	311710	null	09/30/1985
600006514	453210	null	12/31/2005
600177429	453310	12/01/1975	OPEN
244000894	493120	09/01/1966	null
600167789	null	null	null
600071311	238310	null	OPEN
409001140	332322	null	OPEN
600030043	null	null	OPEN
600137225	488510	null	12/31/2012
273001538	221310	null	null
578026849	444190	null	OPEN
600057487	null	null	09/30/2007
278035137	null	null	null
393002356	999990	null	null
600091627	422810	null	null
211003900	null	null	OPEN
578068395	442210	08/01/1964	OPEN
600008212	522298	null	null
409003046	522298	null	OPEN
600053998	441228	null	12/31/1995
600071412	236210	05/18/1972	null
600069737	null	null	null
578084093	423610	null	01/31/2001
600117759	424810	null	null
600060854	621210	12/01/1971	04/01/2008
371011068	445220	null	null
600073426	813110	07/01/1972	12/31/1991
578028658	451140	12/01/1978	12/31/1995
600047219	441310	06/01/1971	12/31/2002
578058698	333511	null	OPEN
363000552	453110	null	OPEN
409007329	423810	null	OPEN
600173049	447190	null	OPEN
409011272	238210	null	OPEN
600045466	null	null	null
600118725	524210	01/01/2003	OPEN
371011972	423140	null	OPEN
600114899	443142	null	12/31/2001
379001376	711212	null	12/31/2001
178094763	813410	null	OPEN
600147487	238210	null	04/01/2004
578058814	484110	null	OPEN
600121093	238120	02/01/1974	12/31/2006
600152047	238220	null	01/31/2000
179003723	453310	null	OPEN
600033469	524210	null	02/28/2010
600078385	238210	null	06/30/2006
600061539	999990	null	null
178063923	488390	null	OPEN
600129535	452990	null	OPEN
178081266	null	null	05/31/2006
409011638	423830	null	null
189003676	113310	01/01/1962	OPEN
578074739	524114	03/06/1959	OPEN
409018826	522390	null	12/31/2005
578070882	null	null	null
397012440	442110	null	OPEN
183001141	999990	null	12/31/1993
600082940	null	null	OPEN
600169752	999990	null	04/30/1985
298001535	null	null	OPEN
600057530	null	null	OPEN
409019019	561499	null	null
600054945	541211	null	12/31/1994
397019223	722511	02/01/1965	07/31/1998
600043914	621310	01/01/1971	12/31/1990
600077766	444190	null	null
253001833	712110	null	OPEN
600145380	541330	null	04/30/1997
600120432	236118	01/01/1974	OPEN
600094571	611519	04/01/1973	null
328035778	999990	null	null
371008003	423910	null	OPEN
389000427	452990	null	null
313015572	423850	12/01/1968	05/24/1999
600072867	236115	08/17/2000	OPEN
178068474	713920	null	OPEN
600027151	524210	09/01/1970	03/30/2009
329005631	null	null	null
600044382	423730	null	03/31/2005
409006698	423830	null	09/30/1998
600025759	424130	null	OPEN
328021000	421690	null	05/31/1989
397018229	112990	null	06/30/1983
600149697	812310	null	05/31/2000
298000023	113310	null	OPEN
578041465	238390	null	OPEN
328053326	238910	04/01/1967	OPEN
578013124	531210	null	OPEN
409006878	424810	01/01/2002	07/22/2008
600085372	541330	01/28/2002	OPEN
600031051	453110	null	OPEN
600119736	523130	null	null
578023968	812220	null	07/31/1999
313011675	238210	null	OPEN
394001186	813410	null	OPEN
600179228	327390	null	OPEN
600139038	541330	null	OPEN
192002421	441120	null	OPEN
328056326	525930	01/01/1997	10/31/2005
600046710	444220	07/01/1971	05/30/2009
578073959	811490	null	null
578069458	237310	null	OPEN
600004429	445310	null	OPEN
328047799	423990	02/11/1963	01/31/2013
600138005	237110	07/01/1974	OPEN
328032644	621493	null	01/01/1987
363004780	423840	null	11/30/1995
600112204	531210	null	null
600022621	541219	07/01/1970	09/30/2005
600120515	423990	02/01/1974	12/31/1994
600060168	null	10/01/1971	03/31/2001
600052359	621491	null	OPEN
600155963	531210	null	OPEN
578059695	423730	null	OPEN
182000043	483212	null	02/25/2013
179023947	423830	null	OPEN
578078929	237210	01/01/1967	OPEN
327000206	445110	07/01/1966	null
600161911	811490	07/01/1974	OPEN
409000021	423720	null	OPEN
292001588	453220	04/01/1966	OPEN
600073150	null	null	OPEN
292001684	424810	05/01/1968	06/30/2000
600123009	423310	null	null
578003954	311812	null	11/30/1997
600062030	null	null	null
179017140	null	06/01/1954	OPEN
600150560	237990	null	null
192003248	445110	null	null
600060188	423310	null	null
600085147	531390	null	null
409006973	424950	10/01/1992	OPEN
600118560	444130	null	OPEN
312001911	531390	null	OPEN
600087907	541219	null	OPEN
319008284	337110	07/01/1964	null
409018100	333414	10/01/1965	OPEN
600063422	null	01/01/1972	09/30/2012
409011186	442210	null	OPEN
409018965	423860	null	OPEN
409020612	999990	09/01/1967	null
600049375	621210	09/01/1971	OPEN
178025956	332312	null	OPEN
179008357	999990	null	null
178089062	null	null	OPEN
600132199	532420	06/17/1974	null
328044792	444190	null	OPEN
600167621	454310	null	09/30/2006
600177366	423830	null	OPEN
409007110	423440	null	12/31/1996
178045967	541990	null	05/31/2000
600070450	423830	null	07/01/1992
600120164	238210	01/01/1974	12/31/2009
600079051	531210	null	OPEN
578032371	424950	null	null
313015439	236220	08/01/1968	12/31/2001
600174507	531210	null	OPEN
278030810	453110	null	null
179016170	314910	09/01/1963	OPEN
600179841	488190	null	OPEN
278039971	484210	null	OPEN
342000352	813410	null	OPEN
600008843	424990	null	OPEN
278008953	null	null	OPEN
600111963	454310	10/05/1973	null
600148589	423430	null	null
328040920	812990	null	null
600145812	531210	null	OPEN
600085919	722410	null	null
600112700	238210	null	12/31/2003
389000106	424510	04/01/1999	OPEN
600078720	null	null	OPEN
600056253	null	null	null
578030495	441310	null	09/30/2009
600129627	999990	null	null
600027168	423690	null	10/30/2005
291002252	713930	null	null
600139300	444130	09/01/1974	12/31/2004
371012246	441310	null	12/31/2009
409010553	424210	null	OPEN
600004311	423440	null	null
600162622	445110	null	OPEN
278037826	453998	null	12/31/1999
278041044	null	null	OPEN
600059482	423440	null	06/01/2008
600062691	621210	null	09/30/2003
178057318	713930	09/01/1964	OPEN
600141633	null	07/01/1974	12/31/2010
600011566	423990	03/01/1970	06/30/1993
600128892	813410	null	OPEN
273000436	524210	null	null
600099830	541613	10/01/1983	OPEN
600028363	623990	07/01/2000	OPEN
363004278	524210	null	OPEN
578063512	null	null	null
578085063	236220	06/01/1968	OPEN
578078524	453920	null	OPEN
328053515	238320	04/01/1967	OPEN
600113800	null	null	null
600138455	445120	07/01/1974	null
600088026	444190	null	null
312005377	238160	null	07/31/2005
600027814	448110	08/01/1970	OPEN
578089077	446110	null	null
578036979	311710	01/01/2000	OPEN
600144421	812990	03/01/1996	OPEN
600148372	316110	null	null
578041560	448310	null	OPEN
600032260	null	01/01/1971	OPEN
397019052	238220	10/01/1964	05/31/2005
578064496	444220	10/01/1963	OPEN
178091521	339999	null	02/28/2007
179023658	713910	04/01/1968	OPEN
317002812	221310	10/01/1967	OPEN
600077850	null	null	02/28/1998
600118718	721191	null	OPEN
278010620	722513	null	OPEN
177005798	423730	null	null
578052668	999990	null	null
181001032	561440	null	OPEN
600064027	336611	08/01/1996	OPEN
600062776	238210	null	02/12/2002
600164349	446110	07/01/1975	07/31/2001
342010765	236220	null	OPEN
600057862	null	null	null
600038958	236117	04/01/1971	OPEN
578052908	236117	null	OPEN
600154567	722513	null	OPEN
277002067	null	null	OPEN
600125617	238210	null	OPEN
578060598	423690	null	OPEN
600150447	237310	null	OPEN
600142367	238160	null	03/31/2009
397012517	322212	null	OPEN
328055740	332439	02/01/1969	OPEN
278038615	423440	null	OPEN
178075565	424310	null	10/31/2006
600137645	null	null	null
313001043	713910	null	OPEN
600138576	999990	null	09/30/1985
409021921	423830	null	OPEN
600177842	722513	10/01/1975	OPEN
278002171	221122	null	OPEN
578086889	313310	09/01/1968	null
600058261	621491	11/22/1971	OPEN
600035107	621493	null	null
278041137	325211	null	null
600158623	212321	null	OPEN
241000580	999990	null	null
600100626	517911	03/01/1997	07/15/2003
409017591	423390	null	OPEN
313000362	null	null	OPEN
600021445	113310	null	03/31/1982
178066294	null	null	OPEN
600113020	813410	null	null
600121617	442110	null	OPEN
600082779	441310	null	null
328038799	423450	null	null
600145826	327390	null	null
409023489	445110	null	08/29/2006
292001738	453998	01/01/1998	OPEN
600063667	424460	01/01/1968	OPEN
278048366	453930	05/01/1967	09/30/2005
409010259	423440	null	OPEN
178042658	999990	null	null
578091293	443142	null	null
313014773	444190	null	03/31/2010
600111305	448310	null	null
278037278	531390	null	null
600135255	423510	07/01/1974	OPEN
177003567	422450	null	null
409021358	423860	03/01/1968	null
177004959	721214	null	04/09/2003
600067989	null	null	OPEN
409011307	424410	null	OPEN
600153551	441310	null	OPEN
578058577	423450	null	OPEN
328015123	812220	null	OPEN
179018143	339999	null	09/30/2010
578063115	236220	07/01/1963	OPEN
600125948	484110	02/20/2001	null
578018140	531312	null	OPEN
329006360	484110	11/01/1965	OPEN
600058466	999990	null	12/31/1991
600081203	484110	10/01/1972	OPEN
178062288	423620	null	03/31/1997
600179483	null	null	12/31/2000
275003103	441310	null	12/31/2012
600169480	423610	06/01/1975	12/31/1999
600149619	621511	null	OPEN
600089598	null	01/02/1973	OPEN
578046740	484110	01/01/1997	OPEN
600035811	443141	11/01/1970	12/31/2001
600132887	525920	null	02/25/2013
600090052	238220	null	12/31/2005
600178077	561621	null	OPEN
328043174	531210	null	null
278032180	321918	null	OPEN
600177788	null	08/01/1975	02/28/2006
578078232	524210	null	06/30/2000
600082514	322110	null	OPEN
177005971	531210	null	null
600098882	423510	null	05/30/2007
600120822	623990	01/01/1974	12/31/2001
600171313	423830	09/01/1975	OPEN
600043692	531390	01/01/1976	12/31/2012
600082241	null	null	07/31/1997
600071146	621340	null	OPEN
371012102	624310	null	null
600124827	611430	09/01/1995	06/30/2009
600173414	238350	null	11/01/2003
385001393	813410	04/07/1964	12/31/2005
600017411	334510	04/01/1970	09/30/2000
409018145	999990	null	null
278003669	null	null	OPEN
178000514	483211	01/01/1997	OPEN
578090700	531210	null	OPEN
578038566	441310	null	06/30/1996
600132346	315990	null	06/30/2010
600120448	423510	02/01/1974	OPEN
600149828	423820	null	OPEN
600075193	null	07/01/1972	12/31/2002
212001837	321212	null	OPEN
600003880	541940	null	null
600177176	null	10/01/1975	OPEN
600014001	423910	04/01/1970	OPEN
273001261	531210	01/01/1965	11/28/2001
600167721	236220	07/01/1975	12/31/1992
600127957	null	04/27/1974	OPEN
600028412	445110	null	03/31/2001
409005394	424940	null	OPEN
600134169	236115	07/08/1974	OPEN
178050187	813910	07/01/1966	OPEN
578055247	561439	null	null
373000883	445110	null	OPEN
600171862	531210	null	12/31/1991
392000330	311421	null	08/31/2004
600142286	999990	null	12/31/1990
600061203	237130	null	OPEN
600124706	561730	null	OPEN
328027667	999990	null	null
578034432	532490	null	null
600158296	453920	null	OPEN
328053869	238150	08/28/1967	12/31/2009
578063086	337910	null	null
600036622	445110	null	null
600151504	null	null	OPEN
329000226	444220	null	09/30/2000
600107831	812112	null	03/31/2009
600029456	236118	08/01/1970	04/01/2004
342011247	999990	null	null
177007164	322211	02/01/1968	OPEN
182003091	237110	01/01/1967	12/31/2005
600122150	813410	null	null
397019456	238210	07/07/1965	12/31/2000
578000898	235610	null	null
181011348	562219	null	03/31/2006
328041803	812112	null	OPEN
600031068	533110	null	null
578046638	333414	null	OPEN
409012669	236220	null	09/30/2002
600132172	541690	null	12/31/1999
227000038	444220	null	03/01/2006
578080302	813410	null	OPEN
578076436	311812	null	08/31/2000
600101923	813410	null	OPEN
181006883	484210	07/01/1999	OPEN
600001251	522291	08/31/2012	01/31/2013
177007154	524210	10/01/1967	09/02/1997
600174486	331511	10/01/1975	OPEN
600085404	999990	null	null
600062038	null	null	null
600146650	531190	null	OPEN
600008065	532411	01/01/1965	null
328040934	999990	null	null
328038172	312113	null	OPEN
278040449	321911	null	OPEN
600011686	453310	null	OPEN
600058179	532112	12/01/1971	03/31/2012
409004563	424690	null	OPEN
578085156	null	null	null
600046051	532490	null	OPEN
600122746	999990	01/01/1974	null
600120675	453920	null	12/31/2002
600089254	238210	null	09/30/2001
278043415	238170	10/01/1963	null
600148458	999990	01/01/1975	04/01/2004
177005944	444190	04/01/1964	null
600073611	999990	null	null
600117338	null	null	12/31/2007
275003049	484220	null	null
600034919	325110	02/01/1971	04/30/2006
409003634	423830	null	09/30/1998
600154166	713910	03/05/1975	OPEN
179019926	237310	null	OPEN
179009907	null	null	OPEN
212002151	813410	null	OPEN
600134780	454310	null	08/31/2002
243001077	null	null	09/30/2007
600129395	236118	04/01/1974	09/30/2009
578033053	331210	null	OPEN
394001937	444190	null	OPEN
179012764	311613	null	12/30/1999
578075883	null	05/01/1966	OPEN
312005144	236220	null	OPEN
600064326	446110	01/01/2000	06/01/2010
178091141	238220	08/11/1949	12/31/2003
578081370	484110	null	12/31/2006
578053375	442110	null	null
578090800	333999	08/01/1969	OPEN
600173917	713950	08/01/1975	null
328002786	561611	null	null
600140515	451211	10/01/1974	OPEN
278050621	531320	null	OPEN
600070424	238320	null	07/31/2001
278044473	null	null	null
600118535	null	null	null
275000860	813410	null	OPEN
600160368	484220	01/01/1975	OPEN
600089574	813410	null	null
371011782	484220	null	OPEN
600101700	562212	null	OPEN
313012180	441320	null	06/30/2006
600123468	424120	03/15/1974	12/31/2012
278045472	238910	04/01/1965	OPEN
600093819	999990	null	07/31/1987
578047190	null	null	OPEN
387000248	424910	null	OPEN
600151260	423690	02/01/1975	12/31/1999
600179621	332321	null	null
409015188	423830	null	09/30/2008
578029714	999990	null	OPEN
409018269	999990	06/10/1965	null
219002244	238210	null	null
278039387	443141	null	OPEN
278051564	null	04/01/1969	OPEN
578035701	541330	null	OPEN
278000680	333519	null	OPEN
600089130	531210	null	null
600013925	541613	04/01/1988	06/30/2008
600169573	448310	null	OPEN
372001006	453998	04/08/1997	OPEN
397015806	561450	null	09/30/2002
600043944	531390	null	OPEN
409008387	423130	null	OPEN
578074853	236115	null	09/30/2003
178054059	515120	null	null
600105869	311421	09/01/1972	OPEN
600162463	722511	06/09/1975	OPEN
409008696	423130	null	OPEN
600159396	524210	null	OPEN
600165199	424320	null	OPEN
600032011	621493	01/01/1971	03/31/2012
371009147	442110	null	OPEN
409018228	324110	11/01/1965	OPEN
600137215	541330	01/01/1994	OPEN
189003117	446110	null	OPEN
600165333	424490	null	null
578033069	423710	null	OPEN
600165421	446110	null	07/31/1997
275005491	562219	null	OPEN
600129826	999990	null	null
600117674	999990	null	null
578074293	null	null	11/30/2007
600057525	524210	10/01/1971	OPEN
600017489	488410	04/01/1970	OPEN
600176530	null	null	OPEN
600098809	332710	03/08/1973	OPEN
600178147	561320	null	06/30/2009
600027679	813910	null	OPEN
278001787	813410	null	OPEN
177006738	441310	null	OPEN
201000532	999990	null	null
578072282	561440	null	OPEN
600104356	541330	05/01/2012	07/31/2012
600078272	334515	null	OPEN
600142411	722515	null	OPEN
278041419	441228	07/01/1969	OPEN
328035884	453210	null	null
600137097	999990	06/01/1974	09/25/2001
600042402	423840	null	null
409021264	444220	01/01/1968	01/01/2000
328042999	561440	09/01/1996	null
600125254	442291	null	OPEN
600115426	722511	null	11/01/2002
600064760	621210	null	OPEN
409010291	213112	null	OPEN
600054956	333618	10/01/1971	OPEN
600025269	999990	null	null
278051812	237110	null	null
600074090	441120	null	null
600044735	561611	null	OPEN
371010343	113310	null	OPEN
578044570	424510	null	OPEN
600150036	115310	11/04/1974	OPEN
600122039	238910	02/01/1974	04/01/2004
409012143	523920	null	OPEN
578085981	999990	null	null
600154933	null	04/01/1975	OPEN
600176243	442210	11/01/1975	02/28/1995
314002515	812220	05/01/1967	04/30/1997
600117955	522220	null	OPEN
371001366	813410	null	OPEN
600118565	813110	01/01/1974	OPEN
600114709	624190	null	null
600033919	811490	null	09/30/2005
600118419	531320	01/02/1974	OPEN
600005738	321999	null	null
578012102	424210	null	12/31/2012
409005032	423460	null	OPEN
317002434	null	null	null
328044824	237310	null	OPEN
600174995	532310	null	12/31/2008
278050245	999990	null	null
278051434	null	null	09/30/1998
600031081	623311	null	null
600053504	621491	10/01/1971	OPEN
397015871	453210	null	12/31/2000
391001364	722410	null	null
600056770	445110	null	null
600039369	423990	02/02/1971	OPEN
600165012	424490	null	null
278024371	333314	null	OPEN
600107389	813410	null	null
191000933	336390	null	OPEN
342011099	null	null	OPEN
600147494	561499	null	12/31/1998
179023953	999990	null	null
178095667	311352	null	09/30/1998
600173101	441310	null	null
278051348	424720	null	null
600098681	722410	03/26/1973	11/30/1990
179019607	561622	null	OPEN
179018255	532112	09/01/1965	null
600163923	531390	null	OPEN
313006115	454310	null	OPEN
278051820	451140	09/01/1969	OPEN
278040294	325998	null	OPEN
600102183	336390	04/05/1973	OPEN
600091355	448210	null	null
600043249	442210	null	null
600140866	621310	08/01/1974	OPEN
578082025	321918	10/01/1967	04/30/2011
578038182	524210	null	null
328054696	524210	null	OPEN
600135624	531210	03/09/1974	OPEN
278046559	238140	null	OPEN
278047588	333515	null	OPEN
600063204	238220	null	01/31/1998
578042422	null	null	OPEN
600012387	null	null	null
600089050	444190	null	11/30/2003
319011235	238120	null	12/31/1998
600074082	null	null	OPEN
600168803	424990	null	09/30/2000
278044773	326191	null	null
328046910	999990	null	null
600103391	321918	null	05/02/2008
278045783	null	12/25/1966	OPEN
600104338	813410	null	OPEN
278017444	423310	null	null
251000395	446110	null	OPEN
578046537	813410	null	OPEN
578008551	484121	null	06/30/2001
397009818	null	null	OPEN
328048001	322212	null	OPEN
600048667	512131	null	null
578084966	332323	null	04/30/1998
179012302	445299	null	OPEN
374000844	221310	null	OPEN
342004943	524113	null	07/31/1999
578056265	238210	04/01/2006	OPEN
179018788	713910	null	OPEN
339000548	721199	null	OPEN
578003977	624190	null	OPEN
600148681	541219	01/01/1975	OPEN
578066152	442210	null	12/31/1999
600163552	424910	null	OPEN
578070164	541330	null	null
278002538	424690	null	OPEN
600036277	236115	01/01/2008	OPEN
409010549	423610	null	03/31/1997
178017551	325510	null	OPEN
328044406	238390	null	OPEN
600168440	236220	null	null
600081840	999990	null	null
177006392	237120	10/01/1965	OPEN
600018036	444130	null	OPEN
600105593	327320	07/02/1973	OPEN
578036303	531210	null	OPEN
600121003	453998	01/11/1974	OPEN
600036796	541310	null	null
600011578	448310	null	OPEN
578040641	423990	null	12/31/2006
600058631	999990	null	null
600089096	339999	null	OPEN
409023254	null	04/01/1969	OPEN
409001390	518210	null	OPEN
278042509	811412	null	OPEN
578028284	524210	null	OPEN
600053880	113310	null	OPEN
600149304	722410	12/01/1974	null
379000981	221310	null	OPEN
600167135	722513	null	12/31/2004
600053528	621210	08/01/1971	01/01/1987
600143801	441310	07/01/1974	OPEN
278046125	485310	07/26/1965	03/31/1987
600100171	null	null	12/21/2007
600134711	524210	07/01/1974	OPEN
313005212	453110	null	null
600143737	null	null	null
600150989	562211	null	OPEN
578085359	532490	null	12/31/2010
600122260	999990	null	null
600148941	812210	01/01/1975	OPEN
600161318	238210	06/01/1995	07/31/1995
409018855	424320	01/01/1962	OPEN
600026666	null	null	06/30/2011
600138418	null	null	OPEN
600032749	621210	null	null
409015722	423440	03/18/1979	null
578090851	null	null	06/30/2011
600059328	441310	null	OPEN
578081750	722410	null	null
578043077	424590	null	OPEN
281000273	517110	null	OPEN
600084058	337110	null	OPEN
600145254	522220	null	OPEN
409016176	321911	01/01/2006	OPEN
578069642	336390	null	OPEN
278019401	336611	null	07/31/1998
600153594	524210	null	10/21/1998
381000829	null	null	null
178092573	484210	null	OPEN
578082477	452990	null	04/30/1997
578057639	999990	null	null
278019718	454310	null	OPEN
600094735	null	null	null
600092968	424440	null	null
600140792	238990	10/01/1974	OPEN
600175347	561730	null	null
578058207	541330	null	OPEN
319008458	999990	null	OPEN
578014778	444130	null	OPEN
343000394	517110	null	OPEN
600110491	null	null	null
600095065	424820	null	null
278035046	524210	null	OPEN
397017908	339940	null	03/31/2007
578076400	332313	null	null
600068512	812310	04/01/1972	OPEN
600142315	423430	10/01/1974	OPEN
600061086	238160	02/01/1972	OPEN
600103449	813410	null	OPEN
600135924	236220	07/01/1974	03/31/2009
600013645	524298	null	OPEN
600054249	113310	null	OPEN
179007660	531210	null	01/31/1994
409020353	999990	07/01/1967	12/31/1986
600121863	444190	01/01/1974	OPEN
328051704	999990	12/20/1985	null
600152971	null	null	null
600027342	236115	10/01/1970	OPEN
578082799	null	10/01/1967	OPEN
329002560	null	05/01/1948	OPEN
578087834	531210	01/01/1969	OPEN
600131457	238120	null	OPEN
578054412	null	null	OPEN
600006564	531210	null	null
409021656	423510	null	12/31/2002
397010138	424480	null	OPEN
600110444	null	null	OPEN
600005833	444130	01/01/1970	OPEN
600132377	453998	null	OPEN
600135644	238110	null	null
600147852	454390	null	null
600024888	423910	null	OPEN
600128650	541921	null	null
600178610	451211	null	null
600030693	236115	09/01/1970	01/31/2006
600090990	453998	null	OPEN
371008234	238160	null	OPEN
600133629	238310	04/01/1974	06/30/2003
278037019	424810	null	09/30/2003
578072663	237210	null	OPEN
328050795	524113	null	OPEN
281000514	531210	null	06/30/2008
179023990	999990	null	null
578018532	524210	null	null
409017684	423990	null	10/31/2006
389001223	522110	null	OPEN
600105709	236220	07/02/1973	null
578075543	423730	null	OPEN
600155494	999990	01/01/1977	09/30/1982
600095881	721211	null	OPEN
578069751	null	01/01/1965	OPEN
600099231	236117	null	04/01/2004
600061475	999990	02/01/1972	null
578084211	531390	null	OPEN
578042134	238210	null	OPEN
600099760	453998	04/01/1994	null
600113867	541611	null	12/31/2010
