UBI	NAICS	OPEN DATE	CLOSE DATE
602086499	532220	02/01/2001	12/31/2003
602119477	517911	04/01/2001	04/30/2010
602114384	531210	04/01/2001	OPEN
602124954	null	null	OPEN
602092126	541612	03/01/2001	08/15/2003
602081482	999990	11/14/2000	OPEN
602121527	339992	06/01/2001	OPEN
602094749	541511	01/01/2001	OPEN
602061774	561920	08/01/2000	OPEN
602092799	999990	01/16/2001	OPEN
602065548	522220	09/01/2000	OPEN
602109091	562910	05/01/2001	02/28/2010
602095568	523930	08/01/2000	06/30/2013
602080680	999990	11/28/2000	OPEN
602122097	238210	06/01/2001	12/31/2005
602088450	238990	01/01/2001	OPEN
602119911	999990	05/09/2001	OPEN
602109092	999990	03/26/2001	OPEN
602070567	999990	09/08/2000	OPEN
602086970	999990	12/26/2000	OPEN
602124478	null	null	OPEN
602116617	999990	03/15/2001	OPEN
602081775	493120	11/01/2000	11/01/2000
602080815	999990	null	OPEN
602113771	541512	04/15/2001	OPEN
602067849	531110	01/01/2001	OPEN
602073810	541370	10/01/2000	09/30/2003
602131482	999990	06/28/2001	OPEN
602072626	237210	10/01/2000	OPEN
602065046	451110	05/25/2001	10/31/2013
602068962	999990	09/05/2000	OPEN
602081996	999990	12/01/2000	OPEN
602094920	424310	01/01/2001	12/31/2002
602118650	999990	05/01/2001	OPEN
602104049	711211	03/01/2001	OPEN
602118608	531210	05/01/2001	OPEN
602080723	999990	null	OPEN
602122972	525990	05/01/2001	OPEN
602127366	null	null	OPEN
602110898	999990	04/02/2001	OPEN
602079893	541219	01/01/2001	OPEN
602087426	813410	02/01/2002	OPEN
602068860	999990	09/27/2000	OPEN
602107398	238990	11/14/2013	OPEN
602105883	453910	03/01/2001	OPEN
602065681	561730	09/01/2000	OPEN
602098509	453998	03/01/2001	01/31/2004
602081896	453998	08/14/2001	06/30/2003
602073962	444220	03/01/2003	05/30/2005
602127151	448310	07/01/2001	01/31/2004
602129632	236118	07/01/2001	03/21/2004
602070815	452990	10/06/2000	12/31/2007
602123757	522310	07/01/2001	OPEN
602130320	524210	07/01/2001	03/31/2012
602115150	541330	05/01/2001	OPEN
602069528	999990	10/02/2000	OPEN
602123920	999990	05/24/2001	OPEN
602100501	812320	11/01/2006	02/28/2008
602103982	999990	03/05/2001	OPEN
602109123	624410	03/01/2001	09/30/2001
602104391	999990	03/07/2001	OPEN
602098397	null	null	OPEN
602069593	999990	10/02/2000	OPEN
602132629	999990	null	OPEN
602072983	237210	01/01/2003	12/31/2007
602067626	813211	10/01/2002	OPEN
602063318	531312	09/01/2000	09/01/2000
602088660	448130	01/01/2001	01/25/2007
602131654	512110	06/01/2001	OPEN
602087375	111998	01/01/2001	OPEN
602095963	517110	01/25/2001	OPEN
602072574	999990	10/16/2000	OPEN
602090940	541921	01/01/2001	OPEN
602110188	541519	04/01/2001	12/31/2001
602109053	999990	03/23/2001	OPEN
602124503	236118	10/01/2012	OPEN
602087876	999990	12/21/2000	OPEN
602068309	531390	10/01/2000	10/19/2000
602102439	236118	03/01/2001	OPEN
602124438	999990	05/29/2001	OPEN
602127443	811420	07/01/2001	02/28/2006
602115621	561431	04/12/2001	12/31/2003
602116393	541214	05/01/2001	06/30/2003
602121391	541611	05/01/2001	12/31/2002
602103638	999990	03/02/2001	OPEN
602124690	531312	07/01/2001	OPEN
602073616	999990	09/26/2000	OPEN
602075589	541511	10/01/2000	07/01/2005
602093569	541930	01/01/2000	OPEN
602103849	999990	03/02/2001	OPEN
602081157	541618	07/01/2006	07/01/2006
602097426	541890	10/01/2010	06/30/2014
602113174	522390	04/01/2001	OPEN
602104324	236115	03/01/2001	12/31/2001
602063727	531390	09/01/2000	OPEN
602097316	236115	03/01/2001	OPEN
602065959	541710	09/01/2000	10/01/2004
602106946	999990	03/15/2001	OPEN
602106767	722511	04/01/2001	OPEN
602100675	999990	02/12/2001	OPEN
602079684	621340	01/01/2001	OPEN
602089403	561730	06/01/2010	OPEN
602099100	238990	02/01/2001	12/31/2005
602110458	237210	03/01/2001	OPEN
602084817	999990	04/01/1980	OPEN
602065783	441120	10/01/2000	12/31/2001
602091211	999990	01/11/2001	OPEN
602088364	722310	01/01/2004	OPEN
602084767	541380	02/01/2001	OPEN
602128082	451110	07/01/2002	OPEN
602075373	522292	04/01/2000	02/25/2013
602087080	484110	01/01/2001	06/30/2002
602090612	999990	12/15/2000	OPEN
602129296	511110	07/01/2001	OPEN
602078218	531312	01/01/2001	OPEN
602088386	531390	01/01/2001	OPEN
602117399	561990	08/15/2001	OPEN
602090652	531120	01/01/2001	12/31/2012
602064107	999990	08/17/2000	OPEN
602061595	999990	08/28/2000	OPEN
602091277	999990	01/17/2001	OPEN
602115516	999990	04/19/2001	OPEN
602117948	453920	05/01/2001	12/31/2007
602095101	541618	01/01/2001	OPEN
602110171	541511	03/01/2001	12/02/2002
602076961	531390	11/01/2000	06/01/2009
602083263	236115	06/01/2003	06/30/2013
602094750	453310	02/01/2001	OPEN
602062295	561499	09/01/2000	OPEN
602074259	999990	10/25/2000	OPEN
602126153	541330	06/01/2003	OPEN
602085881	812199	12/01/2000	OPEN
602095102	813410	09/01/2003	11/20/2003
602131689	541611	07/01/2001	05/10/2002
602082908	999990	12/07/2000	OPEN
602100621	621399	02/13/2001	OPEN
602129899	541618	07/01/2001	12/31/2008
602077514	null	null	OPEN
602089500	532230	01/01/2001	08/31/2001
602089090	811111	01/01/2001	01/01/2001
602108537	999990	02/02/2001	OPEN
602063167	999990	09/06/2000	OPEN
602067779	541110	10/01/2000	05/06/2003
602124921	238170	06/01/2001	12/31/2008
602102067	null	null	OPEN
602108273	531311	09/05/2004	OPEN
602125172	999990	05/30/2001	OPEN
602125893	541211	06/01/2001	12/31/2007
602082485	999990	12/05/2000	OPEN
602064004	999990	09/08/2000	OPEN
602092186	999990	01/19/2001	OPEN
602062836	453930	08/01/2000	06/30/2002
602122184	999990	05/21/2001	OPEN
602086314	999990	12/21/2000	OPEN
602078469	999990	11/15/2000	OPEN
602074790	541690	11/01/2000	12/31/2009
602077746	453998	11/01/2000	07/03/2002
602086553	999990	12/13/2000	OPEN
602114706	999990	04/19/2001	OPEN
602079331	525930	09/01/2000	12/31/2001
602072020	999990	09/15/2000	OPEN
602067365	999990	09/21/2000	OPEN
602068528	999990	09/26/2000	OPEN
602129757	541618	07/01/2001	OPEN
602122523	424490	05/01/2001	12/31/2008
602101488	999990	02/22/2001	OPEN
602079520	999990	11/03/2000	OPEN
602077095	621310	11/01/2000	OPEN
602062856	541511	08/31/2000	07/31/2010
602098931	522310	01/01/2003	12/31/2004
602079906	999990	11/20/2000	OPEN
602098519	999990	02/09/2001	OPEN
602090029	523999	01/01/2001	OPEN
602093142	519190	01/01/2001	OPEN
602108339	999990	03/23/2001	OPEN
602097926	541519	02/01/2001	12/31/2008
602063012	492110	09/01/2000	OPEN
602126406	311821	06/01/2001	03/31/2005
602084543	531311	01/01/2001	OPEN
602065107	561499	11/01/2000	03/31/2012
602088720	621210	01/01/2001	OPEN
602089616	999990	12/13/2000	OPEN
602110277	531190	04/15/2001	OPEN
602070674	999990	10/06/2000	OPEN
602066115	722515	09/18/2000	09/08/2003
602120437	235610	06/18/2001	06/18/2001
602113218	238210	04/01/2001	12/31/2004
602064138	999990	08/22/2000	OPEN
602098410	999990	02/09/2001	OPEN
602092675	999990	12/26/2000	OPEN
602073091	541519	07/01/2000	OPEN
602085018	999990	12/18/2000	OPEN
602123491	424490	06/01/2001	OPEN
602068638	445291	12/01/2000	OPEN
602072310	812930	10/01/2000	OPEN
602084348	null	11/14/2000	OPEN
602085292	999990	12/04/2000	OPEN
602088432	541921	01/21/2001	06/30/2002
602125110	null	null	OPEN
602123138	999990	05/21/2001	OPEN
602132461	236115	08/01/2001	02/29/2004
602114979	722513	05/01/2001	10/31/2001
602074706	812990	11/01/2000	03/31/2001
602104051	518210	08/04/2004	03/31/2009
602081875	999990	12/04/2000	OPEN
602071532	999990	10/11/2000	OPEN
602101265	541310	04/01/2001	OPEN
602131073	999990	06/27/2001	OPEN
602124587	561730	05/01/2001	02/28/2013
602116794	null	null	OPEN
602091810	999990	01/18/2001	OPEN
602107389	999990	null	OPEN
602102059	237210	02/01/2001	OPEN
602085064	999990	12/19/2000	OPEN
602071531	999990	10/11/2000	OPEN
602062858	423690	09/01/2000	12/31/2009
602065890	999990	09/11/2000	OPEN
602093052	561499	09/01/2000	11/15/2000
602069152	339920	07/01/2000	03/31/2002
602111664	541614	04/01/2001	12/31/2007
602093698	447110	03/01/2001	OPEN
602062964	561499	09/05/2000	06/30/2012
602109833	541690	06/01/2001	OPEN
602072073	999990	09/15/2000	OPEN
602114768	561499	05/22/2001	OPEN
602085571	999990	null	OPEN
602065055	999990	08/21/2000	OPEN
602116111	423450	04/01/2001	OPEN
602096927	null	null	OPEN
602128999	238990	08/01/2001	12/31/2006
602112554	999990	null	OPEN
602075904	713910	01/01/2001	OPEN
602119773	999990	05/09/2001	OPEN
602069897	999990	null	OPEN
602111576	424910	09/01/2001	OPEN
602119082	999990	03/23/2001	OPEN
602063223	999990	05/19/1983	OPEN
602102590	623312	07/01/2001	12/31/2008
602132331	541219	07/01/2001	12/31/2009
602071155	424990	10/01/2000	OPEN
602126226	541330	06/01/2001	06/01/2001
602083574	541519	12/01/2000	09/30/2002
602069000	999990	09/28/2000	OPEN
602091932	999990	01/17/2001	OPEN
